x-axis,SCL1,3
second,Volt,Volt
+2.1195000E-03,+361.8090624E-03,+4.5326632895E+00
+2.1197500E-03,+371.8593135E-03,+4.5326632895E+00
+2.1200000E-03,+391.9598162E-03,+4.5628140425E+00
+2.1202500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1205000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1207500E-03,+391.9598162E-03,+4.5527637913E+00
+2.1210000E-03,+391.9598162E-03,+4.5628140425E+00
+2.1212500E-03,+391.9598162E-03,+190.9547928E-03
+2.1215000E-03,+381.9095655E-03,+190.9547932E-03
+2.1217500E-03,+391.9598162E-03,+211.0552960E-03
+2.1220000E-03,+391.9598162E-03,+190.9547932E-03
+2.1222500E-03,+391.9598162E-03,+190.9547932E-03
+2.1225000E-03,+361.8090623E-03,+221.1055471E-03
+2.1227500E-03,+391.9598162E-03,+211.0552960E-03
+2.1230000E-03,+361.8090632E-03,+190.9547932E-03
+2.1232500E-03,+351.7588121E-03,+231.1557974E-03
+2.1235000E-03,+351.7588116E-03,+231.1557978E-03
+2.1237500E-03,+371.8593144E-03,+211.0552951E-03
+2.1240000E-03,+391.9598162E-03,+190.9547932E-03
+2.1242500E-03,+391.9598162E-03,+190.9547932E-03
+2.1245000E-03,+381.9095655E-03,+190.9547932E-03
+2.1247500E-03,+371.8593144E-03,+190.9547932E-03
+2.1250000E-03,+381.9095646E-03,+190.9547932E-03
+2.1252500E-03,+391.9598162E-03,+231.1557978E-03
+2.1255000E-03,+391.9598162E-03,+231.1557978E-03
+2.1257500E-03,+351.7588116E-03,+211.0552960E-03
+2.1260000E-03,+381.9095646E-03,+190.9547932E-03
+2.1262500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1265000E-03,+361.8090623E-03,+4.5628140433E+00
+2.1267500E-03,+371.8593135E-03,+4.5326632895E+00
+2.1270000E-03,+381.9095646E-03,+4.5326632895E+00
+2.1272500E-03,+351.7588121E-03,+4.5326632899E+00
+2.1275000E-03,+381.9095655E-03,+4.5427135402E+00
+2.1277500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1280000E-03,+391.9598162E-03,+4.5628140425E+00
+2.1282500E-03,+351.7588121E-03,+4.5326632895E+00
+2.1285000E-03,+351.7588116E-03,+4.5427135402E+00
+2.1287500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1290000E-03,+381.9095646E-03,+4.5628140424E+00
+2.1292500E-03,+391.9598158E-03,+4.5728642936E+00
+2.1295000E-03,+361.8090623E-03,+4.5326632895E+00
+2.1297500E-03,+371.8593144E-03,+4.5527637913E+00
+2.1300000E-03,+391.9598162E-03,+4.5628140424E+00
+2.1302500E-03,+391.9598158E-03,+4.5728642941E+00
+2.1305000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1307500E-03,+391.9598162E-03,+4.5527637922E+00
+2.1310000E-03,+391.9598162E-03,+4.5628140424E+00
+2.1312500E-03,+391.9598158E-03,+190.9547932E-03
+2.1315000E-03,+391.9598162E-03,+190.9547932E-03
+2.1317500E-03,+391.9598162E-03,+211.0552951E-03
+2.1320000E-03,+391.9598162E-03,+190.9547932E-03
+2.1322500E-03,+391.9598158E-03,+190.9547932E-03
+2.1325000E-03,+381.9095655E-03,+201.0050439E-03
+2.1327500E-03,+371.8593144E-03,+211.0552960E-03
+2.1330000E-03,+361.8090632E-03,+190.9547932E-03
+2.1332500E-03,+391.9598157E-03,+190.9547932E-03
+2.1335000E-03,+391.9598162E-03,+201.0050439E-03
+2.1337500E-03,+371.8593134E-03,+190.9547932E-03
+2.1340000E-03,+391.9598162E-03,+190.9547932E-03
+2.1342500E-03,+391.9598162E-03,+231.1557974E-03
+2.1345000E-03,+391.9598162E-03,+231.1557978E-03
+2.1347500E-03,+371.8593144E-03,+190.9547932E-03
+2.1350000E-03,+391.9598162E-03,+190.9547932E-03
+2.1352500E-03,+391.9598162E-03,+231.1557974E-03
+2.1355000E-03,+381.9095655E-03,+190.9547932E-03
+2.1357500E-03,+391.9598162E-03,+211.0552951E-03
+2.1360000E-03,+351.7588116E-03,+201.0050449E-03
+2.1362500E-03,+391.9598157E-03,+4.5728642941E+00
+2.1365000E-03,+351.7588116E-03,+4.5326632895E+00
+2.1367500E-03,+391.9598162E-03,+4.5527637922E+00
+2.1370000E-03,+381.9095646E-03,+4.5628140424E+00
+2.1372500E-03,+351.7588121E-03,+4.5326632895E+00
+2.1375000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1377500E-03,+371.8593144E-03,+4.5326632895E+00
+2.1380000E-03,+381.9095646E-03,+4.5628140424E+00
+2.1382500E-03,+351.7588121E-03,+4.5326632899E+00
+2.1385000E-03,+391.9598162E-03,+4.5628140434E+00
+2.1387500E-03,+391.9598162E-03,+4.5728642941E+00
+2.1390000E-03,+361.8090633E-03,+4.5628140424E+00
+2.1392500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1395000E-03,+381.9095656E-03,+4.5326632895E+00
+2.1397500E-03,+371.8593144E-03,+4.5326632895E+00
+2.1400000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1402500E-03,+351.7588121E-03,+4.5728642936E+00
+2.1405000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1407500E-03,+371.8593144E-03,+4.5125627877E+00
+2.1410000E-03,+391.9598162E-03,+4.5728642941E+00
+2.1412500E-03,+391.9598162E-03,+190.9547932E-03
+2.1415000E-03,+351.7588116E-03,+201.0050439E-03
+2.1417500E-03,+391.9598162E-03,+211.0552950E-03
+2.1420000E-03,+391.9598162E-03,+190.9547932E-03
+2.1422500E-03,+391.9598162E-03,+190.9547937E-03
+2.1425000E-03,+391.9598162E-03,+190.9547932E-03
+2.1427500E-03,+371.8593134E-03,+190.9547932E-03
+2.1430000E-03,+361.8090633E-03,+231.1557978E-03
+2.1432500E-03,+391.9598162E-03,+190.9547932E-03
+2.1435000E-03,+381.9095656E-03,+190.9547932E-03
+2.1437500E-03,+391.9598162E-03,+211.0552961E-03
+2.1440000E-03,+381.9095646E-03,+180.9045416E-03
+2.1442500E-03,+391.9598162E-03,+190.9547932E-03
+2.1445000E-03,+361.8090623E-03,+201.0050439E-03
+2.1447500E-03,+371.8593144E-03,+190.9547932E-03
+2.1450000E-03,+391.9598162E-03,+190.9547932E-03
+2.1452500E-03,+391.9598162E-03,+190.9547932E-03
+2.1455000E-03,+391.9598162E-03,+190.9547932E-03
+2.1457500E-03,+351.7588116E-03,+190.9547932E-03
+2.1460000E-03,+381.9095646E-03,+190.9547932E-03
+2.1462500E-03,+391.9598157E-03,+4.5728642941E+00
+2.1465000E-03,+391.9598162E-03,+4.5427135401E+00
+2.1467500E-03,+391.9598162E-03,+4.5527637912E+00
+2.1470000E-03,+381.9095645E-03,+4.5326632895E+00
+2.1472500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1475000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1477500E-03,+391.9598162E-03,+4.5527637923E+00
+2.1480000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1482500E-03,+391.9598162E-03,+4.5728642935E+00
+2.1485000E-03,+391.9598162E-03,+4.5728642941E+00
+2.1487500E-03,+371.8593134E-03,+4.5326632895E+00
+2.1490000E-03,+391.9598162E-03,+4.5628140424E+00
+2.1492500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1495000E-03,+361.8090622E-03,+4.5728642941E+00
+2.1497500E-03,+371.8593145E-03,+4.5728642941E+00
+2.1500000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1502500E-03,+391.9598162E-03,+4.5728642935E+00
+2.1505000E-03,+381.9095656E-03,+4.5326632895E+00
+2.1507500E-03,+351.7588116E-03,+4.5527637912E+00
+2.1510000E-03,+361.8090633E-03,+4.5628140424E+00
+2.1512500E-03,+351.7588122E-03,+190.9547938E-03
+2.1515000E-03,+391.9598162E-03,+190.9547932E-03
+2.1517500E-03,+371.8593145E-03,+190.9547932E-03
+2.1520000E-03,+381.9095645E-03,+201.0050449E-03
+2.1522500E-03,+391.9598157E-03,+190.9547932E-03
+2.1525000E-03,+391.9598162E-03,+190.9547932E-03
+2.1527500E-03,+371.8593145E-03,+190.9547932E-03
+2.1530000E-03,+381.9095645E-03,+190.9547932E-03
+2.1532500E-03,+391.9598162E-03,+190.9547932E-03
+2.1535000E-03,+351.7588116E-03,+190.9547932E-03
+2.1537500E-03,+351.7588116E-03,+190.9547932E-03
+2.1540000E-03,+381.9095645E-03,+190.9547932E-03
+2.1542500E-03,+391.9598162E-03,+231.1557978E-03
+2.1545000E-03,+391.9598162E-03,+221.1055472E-03
+2.1547500E-03,+371.8593134E-03,+211.0552961E-03
+2.1550000E-03,+391.9598162E-03,+190.9547932E-03
+2.1552500E-03,+391.9598157E-03,+190.9547938E-03
+2.1555000E-03,+351.7588116E-03,+221.1055472E-03
+2.1557500E-03,+371.8593145E-03,+190.9547932E-03
+2.1560000E-03,+391.9598162E-03,+190.9547932E-03
+2.1562500E-03,+351.7588122E-03,+4.5728642935E+00
+2.1565000E-03,+391.9598162E-03,+4.5728642941E+00
+2.1567500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1570000E-03,+361.8090633E-03,+4.5326632895E+00
+2.1572500E-03,+391.9598157E-03,+4.5728642935E+00
+2.1575000E-03,+391.9598162E-03,+4.5427135400E+00
+2.1577500E-03,+371.8593134E-03,+4.5326632895E+00
+2.1580000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1582500E-03,+391.9598157E-03,+4.5728642935E+00
+2.1585000E-03,+381.9095656E-03,+4.5326632895E+00
+2.1587500E-03,+371.8593134E-03,+4.5326632895E+00
+2.1590000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1592500E-03,+351.7588122E-03,+4.5326632895E+00
+2.1595000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1597500E-03,+351.7588116E-03,+4.5527637923E+00
+2.1600000E-03,+381.9095645E-03,+4.5427135412E+00
+2.1602500E-03,+351.7588116E-03,+4.5326632889E+00
+2.1605000E-03,+351.7588116E-03,+4.5427135400E+00
+2.1607500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1610000E-03,+361.8090633E-03,+4.5427135412E+00
+2.1612500E-03,+4.5728642946E+00,+150.7537887E-03
+2.1615000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1617500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1620000E-03,+4.5326632895E+00,+231.1557978E-03
+2.1622500E-03,+4.5326632895E+00,+231.1557973E-03
+2.1625000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1627500E-03,+4.5527637923E+00,+190.9547932E-03
+2.1630000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1632500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1635000E-03,+4.5326632895E+00,+231.1557978E-03
+2.1637500E-03,+4.5527637912E+00,+211.0552961E-03
+2.1640000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1642500E-03,+4.5326632895E+00,+231.1557978E-03
+2.1645000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1647500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1650000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1652500E-03,+4.5326632895E+00,+190.9547938E-03
+2.1655000E-03,+4.5326632895E+00,+221.1055473E-03
+2.1657500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1660000E-03,+4.5326632895E+00,+221.1055461E-03
+2.1662500E-03,+4.5728642935E+00,+4.5326632900E+00
+2.1665000E-03,+4.5326632895E+00,+4.5427135400E+00
+2.1667500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1670000E-03,+4.5326632895E+00,+4.5628140423E+00
+2.1672500E-03,+4.5326632895E+00,+4.5326632901E+00
+2.1675000E-03,+4.5728642941E+00,+4.5628140435E+00
+2.1677500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1680000E-03,+4.5326632895E+00,+4.5427135412E+00
+2.1682500E-03,+4.5326632895E+00,+4.5728642935E+00
+2.1685000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1687500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1690000E-03,+4.5326632895E+00,+4.5427135412E+00
+2.1692500E-03,+4.5326632895E+00,+4.5728642934E+00
+2.1695000E-03,+4.5427135400E+00,+4.5728642941E+00
+2.1697500E-03,+4.5527637912E+00,+4.5527637912E+00
+2.1700000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1702500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1705000E-03,+4.5728642941E+00,+4.5628140435E+00
+2.1707500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1710000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1712500E-03,+351.7588122E-03,+190.9547932E-03
+2.1715000E-03,+391.9598162E-03,+190.9547932E-03
+2.1717500E-03,+391.9598162E-03,+190.9547932E-03
+2.1720000E-03,+391.9598162E-03,+190.9547932E-03
+2.1722500E-03,+391.9598162E-03,+190.9547932E-03
+2.1725000E-03,+391.9598162E-03,+201.0050438E-03
+2.1727500E-03,+351.7588116E-03,+170.8542903E-03
+2.1730000E-03,+391.9598162E-03,+190.9547932E-03
+2.1732500E-03,+391.9598156E-03,+190.9547932E-03
+2.1735000E-03,+381.9095657E-03,+190.9547932E-03
+2.1737500E-03,+351.7588116E-03,+231.1557978E-03
+2.1740000E-03,+381.9095644E-03,+190.9547932E-03
+2.1742500E-03,+391.9598162E-03,+190.9547932E-03
+2.1745000E-03,+361.8090621E-03,+190.9547932E-03
+2.1747500E-03,+391.9598162E-03,+190.9547932E-03
+2.1750000E-03,+361.8090634E-03,+201.0050450E-03
+2.1752500E-03,+391.9598162E-03,+190.9547932E-03
+2.1755000E-03,+391.9598162E-03,+190.9547932E-03
+2.1757500E-03,+371.8593145E-03,+211.0552949E-03
+2.1760000E-03,+351.7588116E-03,+190.9547932E-03
+2.1762500E-03,+351.7588123E-03,+4.5728642941E+00
+2.1765000E-03,+381.9095657E-03,+4.5326632895E+00
+2.1767500E-03,+391.9598162E-03,+4.5527637924E+00
+2.1770000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1772500E-03,+351.7588123E-03,+4.5326632901E+00
+2.1775000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1777500E-03,+351.7588116E-03,+4.5728642941E+00
+2.1780000E-03,+391.9598162E-03,+4.5728642941E+00
+2.1782500E-03,+391.9598156E-03,+4.5728642934E+00
+2.1785000E-03,+391.9598162E-03,+4.5427135400E+00
+2.1787500E-03,+371.8593146E-03,+4.5326632895E+00
+2.1790000E-03,+351.7588116E-03,+4.5326632895E+00
+2.1792500E-03,+391.9598162E-03,+4.5728642941E+00
+2.1795000E-03,+391.9598162E-03,+4.5628140435E+00
+2.1797500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1800000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1802500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1805000E-03,+391.9598162E-03,+4.5628140435E+00
+2.1807500E-03,+391.9598162E-03,+4.5527637924E+00
+2.1810000E-03,+391.9598162E-03,+4.5427135413E+00
+2.1812500E-03,+4.5728642928E+00,+190.9547939E-03
+2.1815000E-03,+4.5326632895E+00,+231.1557978E-03
+2.1817500E-03,+4.5326632895E+00,+211.0552962E-03
+2.1820000E-03,+4.5326632895E+00,+221.1055460E-03
+2.1822500E-03,+4.5326632901E+00,+231.1557978E-03
+2.1825000E-03,+4.5427135400E+00,+221.1055473E-03
+2.1827500E-03,+4.5728642941E+00,+211.0552949E-03
+2.1830000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1832500E-03,+4.5326632901E+00,+190.9547932E-03
+2.1835000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1837500E-03,+4.5326632895E+00,+211.0552962E-03
+2.1840000E-03,+4.5427135413E+00,+190.9547932E-03
+2.1842500E-03,+4.5728642934E+00,+190.9547932E-03
+2.1845000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1847500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1850000E-03,+4.5326632895E+00,+190.9547932E-03
+2.1852500E-03,+4.5326632895E+00,+190.9547932E-03
+2.1855000E-03,+4.5728642941E+00,+190.9547932E-03
+2.1857500E-03,+4.5326632895E+00,+211.0552949E-03
+2.1860000E-03,+4.5628140422E+00,+190.9547932E-03
+2.1862500E-03,+4.5326632888E+00,+4.5728642954E+00
+2.1865000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1867500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1870000E-03,+4.5628140422E+00,+4.5628140422E+00
+2.1872500E-03,+4.5326632895E+00,+4.5326632901E+00
+2.1875000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1877500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1880000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1882500E-03,+4.5326632895E+00,+4.5326632901E+00
+2.1885000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1887500E-03,+4.5326632895E+00,+4.5527637911E+00
+2.1890000E-03,+4.5427135413E+00,+4.5728642941E+00
+2.1892500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1895000E-03,+4.5326632895E+00,+4.5427135399E+00
+2.1897500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1900000E-03,+4.5326632895E+00,+4.5628140422E+00
+2.1902500E-03,+4.5326632895E+00,+4.5326632901E+00
+2.1905000E-03,+4.5427135399E+00,+4.5628140436E+00
+2.1907500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.1910000E-03,+4.5427135413E+00,+4.5628140422E+00
+2.1912500E-03,+351.7588123E-03,+150.7537887E-03
+2.1915000E-03,+381.9095658E-03,+190.9547932E-03
+2.1917500E-03,+371.8593132E-03,+211.0552949E-03
+2.1920000E-03,+351.7588116E-03,+221.1055460E-03
+2.1922500E-03,+391.9598162E-03,+231.1557978E-03
+2.1925000E-03,+381.9095658E-03,+221.1055474E-03
+2.1927500E-03,+371.8593146E-03,+190.9547932E-03
+2.1930000E-03,+391.9598162E-03,+190.9547932E-03
+2.1932500E-03,+391.9598155E-03,+190.9547939E-03
+2.1935000E-03,+391.9598162E-03,+190.9547932E-03
+2.1937500E-03,+351.7588116E-03,+190.9547932E-03
+2.1940000E-03,+391.9598162E-03,+190.9547932E-03
+2.1942500E-03,+351.7588116E-03,+190.9547939E-03
+2.1945000E-03,+381.9095658E-03,+190.9547932E-03
+2.1947500E-03,+371.8593146E-03,+190.9547932E-03
+2.1950000E-03,+361.8090635E-03,+190.9547932E-03
+2.1952500E-03,+391.9598162E-03,+231.1557971E-03
+2.1955000E-03,+361.8090621E-03,+190.9547932E-03
+2.1957500E-03,+391.9598162E-03,+190.9547932E-03
+2.1960000E-03,+391.9598162E-03,+201.0050451E-03
+2.1962500E-03,+432.1608194E-03,+4.5326632909E+00
+2.1965000E-03,+391.9598162E-03,+4.5427135399E+00
+2.1967500E-03,+371.8593132E-03,+4.5527637911E+00
+2.1970000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1972500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1975000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1977500E-03,+371.8593146E-03,+4.5527637925E+00
+2.1980000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1982500E-03,+391.9598162E-03,+4.5326632895E+00
+2.1985000E-03,+391.9598162E-03,+4.5326632895E+00
+2.1987500E-03,+391.9598162E-03,+4.5728642941E+00
+2.1990000E-03,+361.8090635E-03,+4.5628140422E+00
+2.1992500E-03,+391.9598162E-03,+4.5326632902E+00
+2.1995000E-03,+391.9598162E-03,+4.5427135399E+00
+2.1997500E-03,+371.8593132E-03,+4.5728642941E+00
+2.2000000E-03,+391.9598162E-03,+4.5427135413E+00
+2.2002500E-03,+351.7588123E-03,+4.5326632895E+00
+2.2005000E-03,+381.9095658E-03,+4.5326632895E+00
+2.2007500E-03,+371.8593132E-03,+4.5326632895E+00
+2.2010000E-03,+361.8090635E-03,+4.5326632895E+00
+2.2012500E-03,+391.9598155E-03,+150.7537901E-03
+2.2015000E-03,+391.9598162E-03,+221.1055474E-03
+2.2017500E-03,+391.9598162E-03,+190.9547932E-03
+2.2020000E-03,+391.9598162E-03,+221.1055460E-03
+2.2022500E-03,+391.9598162E-03,+190.9547932E-03
+2.2025000E-03,+361.8090620E-03,+190.9547932E-03
+2.2027500E-03,+391.9598162E-03,+190.9547932E-03
+2.2030000E-03,+361.8090635E-03,+190.9547932E-03
+2.2032500E-03,+391.9598155E-03,+190.9547932E-03
+2.2035000E-03,+391.9598162E-03,+190.9547932E-03
+2.2037500E-03,+371.8593132E-03,+211.0552963E-03
+2.2040000E-03,+391.9598162E-03,+221.1055460E-03
+2.2042500E-03,+391.9598162E-03,+190.9547932E-03
+2.2045000E-03,+391.9598162E-03,+190.9547932E-03
+2.2047500E-03,+391.9598162E-03,+211.0552963E-03
+2.2050000E-03,+391.9598162E-03,+190.9547932E-03
+2.2052500E-03,+391.9598155E-03,+190.9547932E-03
+2.2055000E-03,+361.8090620E-03,+201.0050437E-03
+2.2057500E-03,+391.9598162E-03,+211.0552963E-03
+2.2060000E-03,+361.8090635E-03,+221.1055460E-03
+2.2062500E-03,+391.9598162E-03,+4.5326632902E+00
+2.2065000E-03,+361.8090620E-03,+4.5427135399E+00
+2.2067500E-03,+371.8593147E-03,+4.5326632895E+00
+2.2070000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2072500E-03,+351.7588124E-03,+4.5326632895E+00
+2.2075000E-03,+391.9598162E-03,+4.5427135399E+00
+2.2077500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2080000E-03,+351.7588116E-03,+4.5326632895E+00
+2.2082500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2085000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2087500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2090000E-03,+391.9598162E-03,+4.5427135414E+00
+2.2092500E-03,+391.9598162E-03,+4.5326632902E+00
+2.2095000E-03,+361.8090620E-03,+4.5326632895E+00
+2.2097500E-03,+391.9598162E-03,+4.5527637925E+00
+2.2100000E-03,+361.8090635E-03,+4.5326632895E+00
+2.2102500E-03,+391.9598162E-03,+4.5326632902E+00
+2.2105000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2107500E-03,+371.8593132E-03,+4.5527637910E+00
+2.2110000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2112500E-03,+4.5728642918E+00,+150.7537909E-03
+2.2115000E-03,+4.5326632895E+00,+201.0050436E-03
+2.2117500E-03,+4.5326632895E+00,+190.9547932E-03
+2.2120000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2122500E-03,+4.5326632895E+00,+231.1557971E-03
+2.2125000E-03,+4.5427135398E+00,+201.0050436E-03
+2.2127500E-03,+4.5527637925E+00,+211.0552963E-03
+2.2130000E-03,+4.5326632895E+00,+201.0050452E-03
+2.2132500E-03,+4.5326632895E+00,+231.1557971E-03
+2.2135000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2137500E-03,+4.5527637910E+00,+211.0552963E-03
+2.2140000E-03,+4.5427135414E+00,+190.9547932E-03
+2.2142500E-03,+4.5326632895E+00,+190.9547932E-03
+2.2145000E-03,+4.5326632895E+00,+201.0050436E-03
+2.2147500E-03,+4.5326632895E+00,+190.9547932E-03
+2.2150000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2152500E-03,+4.5326632895E+00,+231.1557971E-03
+2.2155000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2157500E-03,+4.5527637925E+00,+190.9547932E-03
+2.2160000E-03,+4.5427135414E+00,+190.9547932E-03
+2.2162500E-03,+4.5728642941E+00,+4.5728642925E+00
+2.2165000E-03,+4.5326632895E+00,+4.5628140437E+00
+2.2167500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2170000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2172500E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2175000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2177500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2180000E-03,+4.5326632895E+00,+4.5427135414E+00
+2.2182500E-03,+4.5326632895E+00,+4.5326632902E+00
+2.2185000E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2187500E-03,+4.5527637910E+00,+4.5527637925E+00
+2.2190000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2192500E-03,+4.5326632895E+00,+4.5326632902E+00
+2.2195000E-03,+4.5427135398E+00,+4.5326632895E+00
+2.2197500E-03,+4.5326632895E+00,+4.5527637910E+00
+2.2200000E-03,+4.5628140421E+00,+4.5326632895E+00
+2.2202500E-03,+4.5326632902E+00,+4.5326632895E+00
+2.2205000E-03,+4.5728642941E+00,+4.5326632895E+00
+2.2207500E-03,+4.5326632895E+00,+4.5527637925E+00
+2.2210000E-03,+4.5728642941E+00,+4.5427135414E+00
+2.2212500E-03,+351.7588116E-03,+231.1557962E-03
+2.2215000E-03,+391.9598162E-03,+190.9547932E-03
+2.2217500E-03,+351.7588116E-03,+190.9547932E-03
+2.2220000E-03,+391.9598162E-03,+231.1557978E-03
+2.2222500E-03,+391.9598162E-03,+231.1557978E-03
+2.2225000E-03,+351.7588116E-03,+201.0050436E-03
+2.2227500E-03,+371.8593131E-03,+211.0552947E-03
+2.2230000E-03,+361.8090636E-03,+190.9547932E-03
+2.2232500E-03,+391.9598154E-03,+231.1557978E-03
+2.2235000E-03,+391.9598162E-03,+190.9547932E-03
+2.2237500E-03,+391.9598162E-03,+190.9547932E-03
+2.2240000E-03,+361.8090636E-03,+201.0050452E-03
+2.2242500E-03,+351.7588124E-03,+190.9547932E-03
+2.2245000E-03,+391.9598162E-03,+190.9547932E-03
+2.2247500E-03,+371.8593131E-03,+211.0552947E-03
+2.2250000E-03,+381.9095643E-03,+221.1055459E-03
+2.2252500E-03,+391.9598162E-03,+231.1557970E-03
+2.2255000E-03,+391.9598162E-03,+201.0050436E-03
+2.2257500E-03,+391.9598162E-03,+211.0552964E-03
+2.2260000E-03,+391.9598162E-03,+201.0050452E-03
+2.2262500E-03,+351.7588108E-03,+4.6130652986E+00
+2.2265000E-03,+381.9095659E-03,+4.5728642941E+00
+2.2267500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2270000E-03,+381.9095643E-03,+4.5628140421E+00
+2.2272500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2275000E-03,+381.9095659E-03,+4.5326632895E+00
+2.2277500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2280000E-03,+381.9095642E-03,+4.5427135414E+00
+2.2282500E-03,+351.7588116E-03,+4.5326632895E+00
+2.2285000E-03,+361.8090619E-03,+4.5326632895E+00
+2.2287500E-03,+371.8593147E-03,+4.5326632895E+00
+2.2290000E-03,+361.8090636E-03,+4.5326632895E+00
+2.2292500E-03,+351.7588124E-03,+4.5728642932E+00
+2.2295000E-03,+391.9598162E-03,+4.5628140437E+00
+2.2297500E-03,+391.9598162E-03,+4.5326632895E+00
+2.2300000E-03,+381.9095642E-03,+4.5326632895E+00
+2.2302500E-03,+391.9598154E-03,+4.5326632895E+00
+2.2305000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2307500E-03,+371.8593131E-03,+4.5326632895E+00
+2.2310000E-03,+391.9598162E-03,+4.5326632895E+00
+2.2312500E-03,+4.6532663024E+00,+70.3517811E-03
+2.2315000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2317500E-03,+4.5326632895E+00,+211.0552947E-03
+2.2320000E-03,+4.5628140421E+00,+221.1055459E-03
+2.2322500E-03,+4.5326632895E+00,+190.9547932E-03
+2.2325000E-03,+4.5326632895E+00,+201.0050436E-03
+2.2327500E-03,+4.5326632895E+00,+190.9547932E-03
