x-axis,1,2
second,Volt,Volt
+1.61240966875E-03,-10.05022972822E-03,+30.15077486634E-03
+1.61240974688E-03,-10.05022972822E-03,+28.24122720295E-03
+1.61240982500E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61240990313E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61240998125E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241005938E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241013750E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241021563E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241029375E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241037188E-03,-11.95977738103E-03,+27.63821207918E-03
+1.61241045000E-03,-12.56279251538E-03,+27.63821207918E-03
+1.61241052813E-03,-10.65324486522E-03,+29.54775972935E-03
+1.61241060625E-03,-11.95977737706E-03,+30.15077486634E-03
+1.61241068438E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241076250E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241084063E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241091875E-03,-10.65324487183E-03,+30.15077486634E-03
+1.61241099688E-03,-10.05022972822E-03,+28.24122722411E-03
+1.61241107500E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241115313E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241123125E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241130938E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241138750E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241146563E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241154375E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241162188E-03,-10.05022972822E-03,+27.63821207918E-03
+1.61241170000E-03,-11.95977735855E-03,+29.54775970951E-03
+1.61241177813E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241185625E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241193438E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241201250E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241209063E-03,-12.56279251538E-03,+30.15077486634E-03
+1.61241216875E-03,-10.65324489299E-03,+30.15077486634E-03
+1.61241224688E-03,-8.14068210715E-03,+28.24122724527E-03
+1.61241232500E-03,-3.71857170157E-03,+27.63821207918E-03
+1.61241240313E-03,+3.21610148853E-03,+25.72866446076E-03
+1.61241248125E-03,+10.75378984604E-03,+25.12564929202E-03
+1.61241255938E-03,+20.20102581933E-03,+25.12564929202E-03
+1.61241263750E-03,+30.25127696268E-03,+25.12564929202E-03
+1.61241271563E-03,+44.12062333230E-03,+27.03519690515E-03
+1.61241279375E-03,+57.28645243552E-03,+29.54775969099E-03
+1.61241287188E-03,+73.66836158568E-03,+32.06032247683E-03
+1.61241295000E-03,+95.07539630488E-03,+36.48243287183E-03
+1.61241302813E-03,+117.68846137742E-03,+41.50755844351E-03
+1.61241310625E-03,+142.21107405648E-03,+46.53268401519E-03
+1.61241318438E-03,+169.24624952005E-03,+53.46735719206E-03
+1.61241326250E-03,+198.79398776814E-03,+59.09549794570E-03
+1.61241334063E-03,+232.76383640330E-03,+64.12062351737E-03
+1.61241341875E-03,+271.75881060749E-03,+67.23620148782E-03
+1.61241349688E-03,+310.05026758099E-03,+71.65831187356E-03
+1.61241357500E-03,+353.46735216431E-03,+72.86434224807E-03
+1.61241365313E-03,+404.42212510118E-03,+74.77388984533E-03
+1.61241373125E-03,+457.18594360378E-03,+73.46735743929E-03
+1.61241380938E-03,+511.85930970099E-03,+70.95479465345E-03
+1.61241388750E-03,+570.95478617601E-03,+68.44223186761E-03
+1.61241396563E-03,+635.07538822006E-03,+65.92966908177E-03
+1.61241404375E-03,+702.31156824249E-03,+61.50755870529E-03
+1.61241412188E-03,+773.96985863877E-03,+58.39198072294E-03
+1.61241420000E-03,+850.65327460408E-03,+53.96987034909E-03
+1.61241427813E-03,+930.45226855173E-03,+50.85429236410E-03
+1.61241435625E-03,+1.01467337286926E+00,+46.43218199290E-03
+1.61241443438E-03,+1.10391960275582E+00,+41.40705642123E-03
+1.61241451250E-03,+1.19628141062869E+00,+38.29147843227E-03
+1.61241459063E-03,+1.29306532886748E+00,+31.95982048364E-03
+1.61241466875E-03,+1.39487437267529E+00,+28.24122728627E-03
+1.61241474688E-03,+1.49788944689464E+00,+23.81911692169E-03
+1.61241482500E-03,+1.60281406869142E+00,+18.79399135001E-03
+1.61241490313E-03,+1.71025125327270E+00,+13.76886577834E-03
+1.61241498125E-03,+1.81829145306373E+00,+10.65328778144E-03
+1.61241505938E-03,+1.92824120042821E+00,+8.14072499560E-03
+1.61241513750E-03,+2.03879396300507E+00,+5.62816220976E-03
+1.61241521563E-03,+2.15125627315275E+00,+5.02514699474E-03
+1.61241529375E-03,+2.26432159851545E+00,+5.02514699474E-03
+1.61241537188E-03,+2.38120601901448E+00,+5.02514699474E-03
+1.61241545000E-03,+2.50120601751571E+00,+6.93469456159E-03
+1.61241552813E-03,+2.61989948367039E+00,+7.53770978190E-03
+1.61241560625E-03,+2.74180902973317E+00,+9.44725734610E-03
+1.61241568438E-03,+2.86683415380210E+00,+11.95982013194E-03
+1.61241576250E-03,+2.99246229309399E+00,+12.56283535622E-03
+1.61241584063E-03,+3.11999997994611E+00,+10.65328779599E-03
+1.61241591875E-03,+3.24814068202384E+00,+8.14072501015E-03
+1.61241599688E-03,+3.37437183654397E+00,+5.62816222431E-03
+1.61241607500E-03,+3.49999997583587E+00,+3.11559943847E-03
+1.61241615312E-03,+3.62371856757281E+00,-1.30651090231E-03
+1.61241623125E-03,+3.74492459652524E+00,-4.42208892036E-03
+1.61241630937E-03,+3.86170851514086E+00,-8.84419925850E-03
+1.61241638750E-03,+3.97728640328940E+00,-15.77887238115E-03
+1.61241646562E-03,+4.08713564878897E+00,-21.40701318901E-03
+1.61241654375E-03,+4.19326630103167E+00,-26.43213876068E-03
+1.61241662187E-03,+4.29688439048985E+00,-31.45726433236E-03
+1.61241670000E-03,+4.39798991716351E+00,-36.48238990404E-03
+1.61241677812E-03,+4.49467333350830E+00,-39.59796793135E-03
+1.61241685625E-03,+4.58824117182709E+00,-44.02007826023E-03
+1.61241693437E-03,+4.67547735227793E+00,-49.04520383190E-03
+1.61241701250E-03,+4.76090448699642E+00,-52.16078186318E-03
+1.61241709062E-03,+4.84442207417583E+00,-54.67334464902E-03
+1.61241716875E-03,+4.92160800349523E+00,-55.27635989711E-03
+1.61241724687E-03,+4.99316579199750E+00,-55.27635989711E-03
+1.61241732500E-03,+5.05969845493075E+00,-55.27635989711E-03
+1.61241740312E-03,+5.12120599229497E+00,-53.36681236332E-03
+1.61241748125E-03,+5.17959795162261E+00,-52.76379710995E-03
+1.61241755937E-03,+5.23165825310347E+00,-52.76379710995E-03
+1.61241763750E-03,+5.27809041376059E+00,-50.85424958013E-03
+1.61241771562E-03,+5.32140699637718E+00,-48.34168679429E-03
+1.61241779375E-03,+5.35839192115491E+00,-49.64821906280E-03
+1.61241787187E-03,+5.38974870510495E+00,-50.25123432279E-03
+1.61241795000E-03,+5.41989945853500E+00,-52.16078184731E-03
+1.61241802812E-03,+5.44623111691865E+00,-52.76379710995E-03
+1.61241810625E-03,+5.46944719725514E+00,-54.67334463183E-03
+1.61241818437E-03,+5.48633161976601E+00,-55.27635989711E-03
+1.61241826250E-03,+5.50331654400027E+00,-55.27635989711E-03
+1.61241834062E-03,+5.51708538846531E+00,-55.27635989711E-03
+1.61241841875E-03,+5.52582910736132E+00,-55.27635989711E-03
+1.61241849687E-03,+5.52954770068830E+00,-51.45726486657E-03
+1.61241857500E-03,+5.53015071596019E+00,-46.43213929490E-03
+1.61241865312E-03,+5.52633162093494E+00,-39.49746621060E-03
+1.61241873125E-03,+5.51748740034067E+00,-31.95977785308E-03
+1.61241880937E-03,+5.50552760168734E+00,-22.51254198559E-03
+1.61241888750E-03,+5.48914569274084E+00,-12.46229084224E-03
+1.61241896562E-03,+5.46773865822531E+00,-4.32158720622E-03
+1.61241904375E-03,+5.44130649814075E+00,+3.21610115129E-03
+1.61241912187E-03,+5.41557785500122E+00,+10.75378950880E-03
+1.61241920000E-03,+5.38472358463275E+00,+16.38193036295E-03
+1.61241927812E-03,+5.35396981591890E+00,+21.40705593463E-03
+1.61241935625E-03,+5.31999996748741E+00,+24.52263400558E-03
+1.61241943437E-03,+5.28673363598507E+00,+28.94474429082E-03
+1.61241951250E-03,+5.25407031976918E+00,+32.06032236442E-03
+1.61241959062E-03,+5.22140700355329E+00,+34.57288515026E-03
+1.61241966875E-03,+5.18874368733740E+00,+35.17590044066E-03
+1.61241974687E-03,+5.15798991861562E+00,+38.99499542888E-03
+1.61241982500E-03,+5.12592961769278E+00,+42.11057350777E-03
+1.61241990312E-03,+5.09708539645981E+00,+46.53268378507E-03
+1.61241998125E-03,+5.06562811083532E+00,+49.64826186660E-03
+1.61242005937E-03,+5.03487434210824E+00,+55.97991963008E-03
+1.61242013750E-03,+5.00472358867819E+00,+61.60806050010E-03
+1.61242021562E-03,+4.97457283524814E+00,+64.72363858560E-03
+1.61242029375E-03,+4.94251253433323E+00,+69.14574885629E-03
+1.61242037187E-03,+4.91175876560087E+00,+74.17087442796E-03
+1.61242045000E-03,+4.87969846468861E+00,+79.19599999964E-03
+1.61242052812E-03,+4.84703514847272E+00,+82.31157809043E-03
+1.61242060625E-03,+4.81437183225683E+00,+86.73368835583E-03
+1.61242068437E-03,+4.78170851604094E+00,+89.84926644927E-03
+1.61242076250E-03,+4.74904519982505E+00,+90.45228175819E-03
+1.61242084062E-03,+4.71829143108475E+00,+94.27137670937E-03
+1.61242091875E-03,+4.68623113018043E+00,+97.38695480678E-03
+1.61242099687E-03,+4.65738690891043E+00,+101.80906506557E-03
+1.61242107500E-03,+4.62974871826621E+00,+104.92464316562E-03
+1.61242115312E-03,+4.60402007509230E+00,+111.25630089206E-03
+1.61242123125E-03,+4.58080399470290E+00,+116.88444178059E-03
+1.61242130937E-03,+4.55819092963037E+00,+125.72866228758E-03
+1.61242138750E-03,+4.53939695949050E+00,+133.86936596460E-03
+1.61242146562E-03,+4.52180901998963E+00,+143.31660178713E-03
+1.61242154375E-03,+4.50422108048877E+00,+153.36685293048E-03
+1.61242162187E-03,+4.48854268845027E+00,+167.23619899856E-03
+1.61242170000E-03,+4.47155776427420E+00,+182.31157571359E-03
+1.61242177812E-03,+4.45396982477333E+00,+197.38695242862E-03
+1.61242185625E-03,+4.43829143273087E+00,+218.19097151884E-03
+1.61242193437E-03,+4.42321605601584E+00,+242.71358404846E-03
+1.61242201250E-03,+4.40623113184506E+00,+273.56785427410E-03
+1.61242209062E-03,+4.39055273979863E+00,+310.05026539886E-03
+1.61242216875E-03,+4.37738691053671E+00,+353.46734954576E-03
+1.61242224687E-03,+4.36482409660752E+00,+406.33166949799E-03
+1.61242232500E-03,+4.35417083012880E+00,+467.33669313782E-03
+1.61242240312E-03,+4.34603012643459E+00,+537.78895258033E-03
+1.61242248125E-03,+4.34040198552490E+00,+618.29146316091E-03
+1.61242255937E-03,+4.33728640739972E+00,+708.84422487954E-03
+1.61242263750E-03,+4.33477384461388E+00,+805.62814284589E-03
+1.61242271562E-03,+4.33417082927190E+00,+909.34673382512E-03
+1.61242279375E-03,+4.33417082927190E+00,+1.02060301315790E+00
+1.61242287187E-03,+4.32844218694827E+00,+1.13748743340302E+00
+1.61242295000E-03,+4.32090449859076E+00,+1.25939697921716E+00
+1.61242302812E-03,+4.31336681023325E+00,+1.38633165060034E+00
+1.61242310625E-03,+4.30201002700125E+00,+1.51638190011531E+00
+1.61242318437E-03,+4.28753766563615E+00,+1.64894471241479E+00
+1.61242326250E-03,+4.26673364661734E+00,+1.78402008749878E+00
+1.61242334062E-03,+4.24221103411152E+00,+1.92351757280057E+00
+1.61242341875E-03,+4.21708540625314E+00,+2.06422108880749E+00
+1.61242349687E-03,+4.19005023096414E+00,+2.20683415224503E+00
+1.61242357500E-03,+4.15668339803201E+00,+2.35195977846708E+00
+1.61242365312E-03,+4.12150751903028E+00,+2.49768842004568E+00
+1.61242373125E-03,+4.08251254517523E+00,+2.64532660905093E+00
+1.61242380937E-03,+4.04040199317649E+00,+2.79165826599002E+00
+1.61242388750E-03,+3.99768842581725E+00,+2.93738690756861E+00
+1.61242396562E-03,+3.94924621618993E+00,+3.08311554914720E+00
+1.61242404375E-03,+3.89708541305180E+00,+3.22693464330442E+00
+1.61242412187E-03,+3.84050249970911E+00,+3.36824117467713E+00
+1.61242420000E-03,+3.78080400821612E+00,+3.50703514326532E+00
+1.61242427812E-03,+3.71668340652121E+00,+3.64331654906899E+00
+1.61242435625E-03,+3.64944722667334E+00,+3.77326629725599E+00
+1.61242443437E-03,+3.57778893662621E+00,+3.89949745191896E+00
+1.61242451250E-03,+3.50492461583691E+00,+4.01939694897054E+00
+1.61242459062E-03,+3.42633165281128E+00,+4.13557785249281E+00
+1.61242466875E-03,+3.34592964366447E+00,+4.24351755099819E+00
+1.61242474687E-03,+3.26552763451766E+00,+4.34522609318444E+00
+1.61242482500E-03,+3.18130653055456E+00,+4.43999996239351E+00
+1.61242490312E-03,+3.09396984842926E+00,+4.52723614324904E+00
+1.61242498125E-03,+3.00221105611393E+00,+4.61075373056203E+00
+1.61242505937E-03,+2.90924623303794E+00,+4.68793966028214E+00
+1.61242513750E-03,+2.81246231515623E+00,+4.75758790164871E+00
+1.61242521562E-03,+2.71256281910702E+00,+4.82351754946479E+00
+1.61242529375E-03,+2.60824121287309E+00,+4.88693463449637E+00
+1.61242537187E-03,+2.49889448107013E+00,+4.94592960934454E+00
+1.61242545000E-03,+2.38834171849327E+00,+5.00180900602124E+00
+1.61242552812E-03,+2.27396986112392E+00,+5.05517583991343E+00
+1.61242560625E-03,+2.15839197297538E+00,+5.10603011102110E+00
+1.61242568437E-03,+2.04090453743325E+00,+5.15628136673786E+00
+1.61242576250E-03,+1.92090453910660E+00,+5.20271352767006E+00
+1.61242584062E-03,+1.80030152538638E+00,+5.24603011042419E+00
+1.61242591875E-03,+1.68160805905580E+00,+5.28683413039380E+00
+1.61242599687E-03,+1.56160806073312E+00,+5.32512558757890E+00
+1.61242607500E-03,+1.44291459439989E+00,+5.36090448197948E+00
+1.61242615312E-03,+1.32673369085118E+00,+5.39608036098121E+00
+1.61242623125E-03,+1.21115580270264E+00,+5.42934669259860E+00
+1.61242630937E-03,+1.09748746193712E+00,+5.46010046143147E+00
+1.61242638750E-03,+984.42213657442E-03,+5.48834166747983E+00
+1.61242646562E-03,+875.17590597246E-03,+5.51597985812404E+00
+1.61242654375E-03,+769.04525356049E-03,+5.54361804876826E+00
+1.61242662187E-03,+665.42716393303E-03,+5.57125623941248E+00
+1.61242670000E-03,+564.32163709009E-03,+5.59698488268029E+00
+1.61242677812E-03,+467.63822040674E-03,+5.62020096316358E+00
+1.61242685625E-03,+374.07038191866E-03,+5.64281402823612E+00
+1.61242693437E-03,+283.01510621511E-03,+5.66351754593622E+00
+1.61242701250E-03,+194.47239329606E-03,+5.68361804822293E+00
+1.61242709062E-03,+108.44224316153E-03,+5.70180900313983E+00
+1.61242716875E-03,+26.83420317999E-03,+5.71748739527223E+00
+1.61242724687E-03,-49.74871123253E-03,+5.72683412988581E+00
+1.61242732500E-03,-125.12559480766E-03,+5.73437181824333E+00
+1.61242740312E-03,-198.59293101829E-03,+5.73999995923634E+00
+1.61242748125E-03,-269.54770444441E-03,+5.74120599008165E+00
+1.61242755937E-03,-336.08036772415E-03,+5.73929644271980E+00
+1.61242763750E-03,-399.49745279540E-03,+5.73487433257342E+00
+1.61242771562E-03,-460.40197508213E-03,+5.73175875436096E+00
+1.61242779375E-03,-516.88438722646E-03,+5.72542709685934E+00
+1.61242787187E-03,-572.16076851489E-03,+5.71979895585840E+00
+1.61242795000E-03,-623.61805509283E-03,+5.71286428293148E+00
+1.61242802812E-03,-670.05021610174E-03,+5.70723614192788E+00
+1.61242810625E-03,-713.36679889422E-03,+5.70030146900361E+00
+1.61242818437E-03,-752.26127155090E-03,+5.69085423329482E+00
+1.61242826250E-03,-788.04016598852E-03,+5.68271352950142E+00
+1.61242834062E-03,-821.30649764161E-03,+5.67517584114391E+00
+1.61242841875E-03,-850.15071916288E-03,+5.66381905809178E+00
+1.61242849687E-03,-872.06026776914E-03,+5.64934669681660E+00
+1.61242857500E-03,-890.25122271117E-03,+5.63236177275691E+00
+1.61242865312E-03,-905.92961486870E-03,+5.61286428591270E+00
+1.61242873125E-03,-919.09544424170E-03,+5.59276378362600E+00
+1.61242880937E-03,-927.83916348950E-03,+5.56884418665790E+00
+1.61242888750E-03,-929.64820982888E-03,+5.54180901146015E+00
+1.61242896562E-03,-927.73866249083E-03,+5.51226127347788E+00
+1.61242904375E-03,-923.31655236826E-03,+5.48211052004783E+00
+1.61242912187E-03,-914.47233212577E-03,+5.45195976661777E+00
+1.61242920000E-03,-902.51253364834E-03,+5.42180901318772E+00
+1.61242927812E-03,-889.94971971915E-03,+5.38783916509214E+00
+1.61242935625E-03,-873.56781112708E-03,+5.35648238075329E+00
+1.61242943437E-03,-857.88941895633E-03,+5.32251253266300E+00
+1.61242951250E-03,-840.90449491251E-03,+5.28733665366128E+00
+1.61242959062E-03,-823.31655541165E-03,+5.25407032198702E+00
+1.61242966875E-03,-805.72861591078E-03,+5.21758791111883E+00
+1.61242974687E-03,-788.14067640992E-03,+5.18180901665609E+00
+1.61242982500E-03,-770.55273690905E-03,+5.14663313765436E+00
+1.61242990312E-03,-751.05525008601E-03,+5.11145725865263E+00
+1.61242998125E-03,-730.95474779930E-03,+5.07628137965090E+00
+1.61243005937E-03,-707.03515087353E-03,+5.04110550064917E+00
+1.61243013750E-03,-681.90952301515E-03,+5.00974871628388E+00
+1.61243021562E-03,-651.05525320609E-03,+4.97959796285382E+00
+1.61243029375E-03,-618.39193699020E-03,+4.95135675673934E+00
+1.61243037187E-03,-583.81907346006E-03,+4.92371856609512E+00
+1.61243045000E-03,-546.73364714541E-03,+4.89798992276383E+00
+1.61243052812E-03,-507.13565804624E-03,+4.87477384221706E+00
+1.61243060625E-03,-465.02510616256E-03,+4.85407032445480E+00
+1.61243068437E-03,-422.31153880331E-03,+4.83206027485914E+00
+1.61243076250E-03,-379.59797144407E-03,+4.81135675709423E+00
+1.61243084062E-03,-336.88440408483E-03,+4.79125625480753E+00
+1.61243091875E-03,-296.08038403058E-03,+4.77115575252083E+00
+1.61243099687E-03,-257.78892676084E-03,+4.75296479753779E+00
+1.61243107500E-03,-222.01003227562E-03,+4.73537685803693E+00
+1.61243115312E-03,-188.74370057491E-03,+4.71778891853606E+00
+1.61243123125E-03,-157.98993165872E-03,+4.70211052633490E+00
+1.61243130937E-03,-129.74872552705E-03,+4.68894469691825E+00
+1.61243138750E-03,-105.92962947694E-03,+4.67638188298906E+00
+1.61243146562E-03,-85.22611170013E-03,+4.66572861635561E+00
+1.61243154375E-03,-67.03515670784E-03,+4.65758791250666E+00
+1.61243162187E-03,-51.35676450006E-03,+4.65195977144224E+00
+1.61243170000E-03,-34.37184049327E-03,+4.64693464587056E+00
+1.61243177812E-03,-20.60299557329E-03,+4.64572861487977E+00
+1.61243185625E-03,-6.13063435498E-03,+4.64572861487977E+00
+1.61243193437E-03,+8.94474236004E-03,+4.64763816216757E+00
+1.61243201250E-03,+25.92966636154E-03,+4.65015072495341E+00
+1.61243209062E-03,+45.42715314756E-03,+4.65457283502440E+00
+1.61243216875E-03,+65.52765543426E-03,+4.65959796059607E+00
+1.61243224687E-03,+83.71861043846E-03,+4.66653263345026E+00
+1.61243232500E-03,+103.21609722051E-03,+4.67407032180777E+00
+1.61243240312E-03,+123.31659950721E-03,+4.67969846288542E+00
+1.61243248125E-03,+143.41710179391E-03,+4.68090449390002E+00
+1.61243255937E-03,+163.51760408062E-03,+4.68281404117723E+00
+1.61243263750E-03,+181.70855909142E-03,+4.68341705668718E+00
+1.61243271562E-03,+199.29649859229E-03,+4.67959796213803E+00
+1.61243279375E-03,+218.79398536640E-03,+4.67266328929311E+00
+1.61243287187E-03,+238.89448765310E-03,+4.65748741184788E+00
+1.61243295000E-03,+260.90453721041E-03,+4.63989947234702E+00
+1.61243302812E-03,+287.33669682152E-03,+4.61658289103831E+00
+1.61243310625E-03,+316.88443473369E-03,+4.58763816864401E+00
+1.61243318437E-03,+347.03518816374E-03,+4.55175877341404E+00
+1.61243326250E-03,+382.91458338974E-03,+4.50643214256522E+00
+1.61243334062E-03,+424.42211970529E-03,+4.45678390237031E+00
+1.61243341875E-03,+467.13568706454E-03,+4.40080400486554E+00
+1.61243349687E-03,+511.75880168513E-03,+4.33537687174588E+00
+1.61243357500E-03,+558.89447909023E-03,+4.25989948748817E+00
+1.61243365312E-03,+606.63317202115E-03,+4.17819094660979E+00
+1.61243373125E-03,+656.28141220945E-03,+4.08954773290500E+00
+1.61243380937E-03,+708.44221518226E-03,+3.99145728359061E+00
+1.61243388750E-03,+759.29648643012E-03,+3.88904522490237E+00
+1.61243396562E-03,+813.36683665370E-03,+3.77457286716255E+00
+1.61243404375E-03,+868.64321794213E-03,+3.65457286897608E+00
+1.61243412187E-03,+925.82914648133E-03,+3.52824121350356E+00
+1.61243420000E-03,+987.43718505448E-03,+3.39628141692695E+00
+1.61243427812E-03,+1.05407034919668E+00,+3.25929649478130E+00
+1.61243435625E-03,+1.12381909166109E+00,+3.11537689981982E+00
+1.61243443437E-03,+1.19798994415551E+00,+2.96773871099575E+00
+1.61243451250E-03,+1.27718592221895E+00,+2.81567841214302E+00
+1.61243459062E-03,+1.36140702585142E+00,+2.66050253496408E+00
+1.61243466875E-03,+1.44874370781142E+00,+2.50472364224214E+00
+1.61243474687E-03,+1.53859295255593E+00,+2.34894474952020E+00
+1.61243482500E-03,+1.63477385456268E+00,+2.19316585679826E+00
+1.61243490312E-03,+1.73467335044790E+00,+2.03547741683876E+00
+1.61243498125E-03,+1.83899495635385E+00,+1.88100505580343E+00
+1.61243505937E-03,+1.94643214059393E+00,+1.72773872586732E+00
+1.61243513750E-03,+2.05638188761853E+00,+1.57829149039837E+00
+1.61243521562E-03,+2.16884419742764E+00,+1.43195983326620E+00
+1.61243529375E-03,+2.28572861725221E+00,+1.28814073891853E+00
+1.61243537187E-03,+2.40763816264579E+00,+1.14683420735539E+00
+1.61243545000E-03,+2.53075373915184E+00,+1.00994978580504E+00
+1.61243552812E-03,+2.65577886288486E+00,+876.18094259676E-03
+1.61243560625E-03,+2.78140700217675E+00,+744.92466217300E-03
+1.61243568437E-03,+2.90703514146864E+00,+616.18094453375E-03
+1.61243576250E-03,+3.03457282798352E+00,+491.85933690202E-03
+1.61243584062E-03,+3.16271353006124E+00,+370.65330761764E-03
+1.61243591875E-03,+3.28894468491862E+00,+251.95984111777E-03
+1.61243599687E-03,+3.41648237142954E+00,+139.59803184048E-03
+1.61243607500E-03,+3.54271352628956E+00,+30.95481648133E-03
+1.61243615312E-03,+3.66834166558145E+00,-77.08538330970E-03
+1.61243623125E-03,+3.79206025765828E+00,-179.39694145555E-03
+1.61243630937E-03,+3.91517583416433E+00,-276.08035846158E-03
+1.61243638750E-03,+4.03256276903313E+00,-369.64819711100E-03
+1.61243646562E-03,+4.15005020439276E+00,-454.97483134263E-03
+1.61243654375E-03,+4.26241201369783E+00,-537.88940327528E-03
+1.61243662187E-03,+4.37105522906625E+00,-615.07533358258E-03
+1.61243670000E-03,+4.47718588165015E+00,-688.54266995059E-03
+1.61243677812E-03,+4.57698487703793E+00,-755.67834912248E-03
+1.61243685625E-03,+4.67115573127664E+00,-817.18588714530E-03
+1.61243693437E-03,+4.76030145994632E+00,-875.57784680225E-03
+1.61243701250E-03,+4.84633161024881E+00,-929.54769647285E-03
+1.61243709062E-03,+4.92793965056627E+00,-978.49242057442E-03
+1.61243716875E-03,+5.00452256531470E+00,-1.02432156630615E+00
+1.61243724687E-03,+5.07417080729623E+00,-1.06572860205549E+00
+1.61243732500E-03,+5.14010045531731E+00,-1.10592960662890E+00
+1.61243740312E-03,+5.20351754055387E+00,-1.14231151681186E+00
+1.61243748125E-03,+5.26060296861811E+00,-1.17748739581359E+00
+1.61243755937E-03,+5.31206025552139E+00,-1.20884418043016E+00
+1.61243763750E-03,+5.35849241685563E+00,-1.23708538666896E+00
+1.61243771562E-03,+5.39989945262085E+00,-1.26090448293331E+00
+1.61243779375E-03,+5.43437181562842E+00,-1.28542709519446E+00
+1.61243787187E-03,+5.46512558465703E+00,-1.30482408149097E+00
+1.61243795000E-03,+5.48954769652919E+00,-1.31859292661991E+00
+1.61243802812E-03,+5.51025121441708E+00,-1.32733664617981E+00
+1.61243810625E-03,+5.52653262233715E+00,-1.33296478735401E+00
+1.61243818437E-03,+5.53587935750618E+00,-1.33417081856169E+00
+1.61243826250E-03,+5.54341704586369E+00,-1.33226127138101E+00
+1.61243834062E-03,+5.54904518704186E+00,-1.32592961423647E+00
+1.61243841875E-03,+5.54834167107944E+00,-1.31457283152290E+00
+1.61243849687E-03,+5.54391956111690E+00,-1.29819092324029E+00
+1.61243857500E-03,+5.53316579401907E+00,-1.28060298373943E+00
+1.61243865312E-03,+5.51869343291582E+00,-1.26110549706450E+00
+1.61243873125E-03,+5.50170850902805E+00,-1.23718590043232E+00
