x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+5.8124000E-06,+4.2939698246765E+00,+4.8140703216195E+00,+4.1381909318710E+00,+4.0075376669419E+00
+5.8128000E-06,+4.2160803782738E+00,+4.8140703216195E+00,+3.9422110344709E+00,+4.0100502297282E+00
+5.8132000E-06,+4.0979899272764E+00,+4.8140703216195E+00,+3.7788944533063E+00,+4.0477386715364E+00
+5.8136000E-06,+3.9396984716845E+00,+4.8140703216195E+00,+3.5804019931198E+00,+4.0502512343228E+00
+5.8140000E-06,+3.7412060114980E+00,+4.8517587634277E+00,+3.3417085283388E+00,+4.0502512343228E+00
+5.8144000E-06,+3.5025125467170E+00,+4.8542713262141E+00,+3.1381909425796E+00,+4.0125627925146E+00
+5.8148000E-06,+3.2989949609578E+00,+4.8542713262141E+00,+2.9371859196067E+00,+3.9723617879200E+00
+5.8152000E-06,+3.0979899379850E+00,+4.8542713262141E+00,+2.6984924548257E+00,+3.9321607833254E+00
+5.8156000E-06,+2.8592964732039E+00,+4.8542713262141E+00,+2.4572864272583E+00,+3.8542713369227E+00
+5.8160000E-06,+2.6557788874447E+00,+4.8542713262141E+00,+2.1783919578826E+00,+3.7361808859253E+00
+5.8164000E-06,+2.4547738644719E+00,+4.8542713262141E+00,+1.8969849257207E+00,+3.6532663139498E+00
+5.8168000E-06,+2.2537688414991E+00,+4.7788944425976E+00,+1.6155778935587E+00,+3.5728643047607E+00
+5.8172000E-06,+2.0527638185262E+00,+4.6608039916003E+00,+1.2964824195885E+00,+3.4924622955716E+00
+5.8176000E-06,+1.8894472373616E+00,+4.5025125360083E+00,+1.0125628246402E+00,+3.4120602863824E+00
+5.8180000E-06,+1.7663316607916E+00,+4.3040200758218E+00,+731.1557924782E-03,+3.3316582771933E+00
+5.8184000E-06,+1.6457286470079E+00,+4.0276381692325E+00,+449.7487603162E-03,+3.2135678261959E+00
+5.8188000E-06,+1.5251256332242E+00,+3.7085426952622E+00,+168.3417281543E-03,+3.1306532542204E+00
+5.8192000E-06,+1.4045226194405E+00,+3.3869346585057E+00,-75.3768621995E-03,+3.0125628032231E+00
+5.8196000E-06,+1.3592964892733E+00,+3.0653266217492E+00,-241.2060061504E-03,+2.8919597894394E+00
+5.8200000E-06,+1.2814070428705E+00,+2.7814070268009E+00,-402.0100245286E-03,+2.7713567756557E+00
+5.8204000E-06,+1.2386934754896E+00,+2.4999999946389E+00,-487.4371592904E-03,+2.6507537618720E+00
+5.8208000E-06,+1.1984924708950E+00,+2.2185929624770E+00,-605.5276102878E-03,+2.4924623062800E+00
+5.8212000E-06,+1.1582914663005E+00,+1.9748743721232E+00,-650.7537404550E-03,+2.3693467297100E+00
+5.8216000E-06,+1.1934673453224E+00,+1.7713567863641E+00,-690.9547450495E-03,+2.2487437159263E+00
+5.8220000E-06,+1.1959799081087E+00,+1.6080402051995E+00,-693.4673078358E-03,+2.1281407021426E+00
+5.8224000E-06,+1.2336683499170E+00,+1.4472361868213E+00,-731.1557496441E-03,+1.9698492465506E+00
+5.8228000E-06,+1.2738693545116E+00,+1.3241206102513E+00,-695.9798706221E-03,+1.8467336699806E+00
+5.8232000E-06,+1.2763819172978E+00,+1.2412060382759E+00,-655.7788660275E-03,+1.7261306561969E+00
+5.8236000E-06,+1.3140703591061E+00,+1.1608040290867E+00,-653.2663032413E-03,+1.6432160842215E+00
+5.8240000E-06,+1.3165829218924E+00,+1.1180904617059E+00,-615.5778614330E-03,+1.6005025168406E+00
+5.8244000E-06,+1.3542713637007E+00,+1.0778894571113E+00,-575.3768568384E-03,+1.5603015122461E+00
+5.8248000E-06,+1.3567839264870E+00,+1.0376884525167E+00,-535.1758522438E-03,+1.5201005076515E+00
+5.8252000E-06,+1.3190954846787E+00,+1.0351758897305E+00,-494.9748476493E-03,+1.5552763866735E+00
+5.8256000E-06,+1.3165829218924E+00,+1.0351758897305E+00,-454.7738430547E-03,+1.5954773912681E+00
+5.8260000E-06,+1.2412060382758E+00,+1.0351758897305E+00,-414.5728384601E-03,+1.6733668376710E+00
+5.8264000E-06,+1.1984924708950E+00,+1.0351758897305E+00,-336.6833920573E-03,+1.7160804050518E+00
+5.8268000E-06,+1.1582914663004E+00,+1.0351758897305E+00,-293.9698246764E-03,+1.7185929678381E+00
+5.8272000E-06,+1.1180904617058E+00,+1.0351758897305E+00,-253.7688200819E-03,+1.7185929678381E+00
+5.8276000E-06,+1.0778894571113E+00,+1.0351758897305E+00,-175.8793736790E-03,+1.6809045260297E+00
+5.8280000E-06,+1.0000000107084E+00,+997.4874479221E-03,-133.1658062982E-03,+1.6783919632435E+00
+5.8284000E-06,+957.2864433276E-03,+994.9748851359E-03,-130.6532435119E-03,+1.6783919632435E+00
+5.8288000E-06,+879.3969969247E-03,+994.9748851359E-03,-92.9648017036E-03,+1.6783919632435E+00
+5.8292000E-06,+836.6834295439E-03,+994.9748851359E-03,-90.4522389174E-03,+1.6783919632435E+00
+5.8296000E-06,+796.4824249493E-03,+957.2864433276E-03,-52.7637971090E-03,+1.6783919632435E+00
+5.8300000E-06,+718.5929785464E-03,+917.0854387330E-03,-12.5627925145E-03,+1.7160804050518E+00
+5.8304000E-06,+675.8794111656E-03,+876.8844341384E-03,-10.0502297282E-03,+1.7562814096464E+00
+5.8308000E-06,+673.3668483794E-03,+874.3718713522E-03,+27.6382120801E-03,+1.7587939724326E+00
+5.8312000E-06,+673.3668483794E-03,+874.3718713522E-03,+67.8392166747E-03,+1.7211055306243E+00
+5.8316000E-06,+673.3668483794E-03,+874.3718713522E-03,+70.3517794609E-03,+1.7185929678381E+00
+5.8320000E-06,+673.3668483794E-03,+874.3718713522E-03,+108.0402212693E-03,+1.7185929678381E+00
+5.8324000E-06,+673.3668483794E-03,+912.0603131605E-03,+148.2412258638E-03,+1.7185929678381E+00
+5.8328000E-06,+673.3668483794E-03,+952.2613177551E-03,+188.4422304584E-03,+1.7185929678381E+00
+5.8332000E-06,+711.0552901877E-03,+992.4623223497E-03,+266.3316768613E-03,+1.7185929678381E+00
+5.8336000E-06,+751.2562947823E-03,+1.0326633269443E+00,+309.0452442421E-03,+1.6809045260297E+00
+5.8340000E-06,+753.7688575685E-03,+1.0728643315388E+00,+349.2462488367E-03,+1.6783919632435E+00
+5.8344000E-06,+791.4572993769E-03,+1.1130653361334E+00,+314.0703698145E-03,+1.6407035214351E+00
+5.8348000E-06,+831.6583039714E-03,+1.1532663407280E+00,+311.5578070283E-03,+1.6758794004573E+00
+5.8352000E-06,+871.8593085660E-03,+1.1557789035142E+00,+273.8693652199E-03,+1.6783919632435E+00
+5.8356000E-06,+874.3718713522E-03,+1.1557789035142E+00,+233.6683606254E-03,+1.6407035214351E+00
+5.8360000E-06,+874.3718713522E-03,+1.1557789035142E+00,+231.1557978392E-03,+1.6381909586489E+00
+5.8364000E-06,+836.6834295438E-03,+1.1557789035142E+00,+193.4673560308E-03,+1.6381909586489E+00
+5.8368000E-06,+834.1708667576E-03,+1.1180904617058E+00,+190.9547932446E-03,+1.6381909586489E+00
+5.8372000E-06,+834.1708667576E-03,+1.0778894571112E+00,+153.2663514362E-03,+1.6005025168405E+00
+5.8376000E-06,+796.4824249492E-03,+1.0376884525166E+00,+75.3769050333E-03,+1.5979899540544E+00
+5.8380000E-06,+793.9698621631E-03,+959.7990061137E-03,+32.6633376525E-03,+1.5603015122460E+00
+5.8384000E-06,+756.2814203547E-03,+917.0854387329E-03,-45.2261087504E-03,+1.5577889494598E+00
+5.8388000E-06,+753.7688575685E-03,+876.8844341384E-03,-50.2512343228E-03,+1.5577889494598E+00
+5.8392000E-06,+753.7688575685E-03,+874.3718713522E-03,-87.9396761312E-03,+1.5201005076514E+00
+5.8396000E-06,+753.7688575685E-03,+874.3718713522E-03,-90.4522389174E-03,+1.5175879448652E+00
+5.8400000E-06,+753.7688575685E-03,+836.6834295438E-03,-128.1406807258E-03,+1.4798995030568E+00
+5.8404000E-06,+753.7688575685E-03,+834.1708667576E-03,-168.3416853203E-03,+1.4773869402707E+00
+5.8408000E-06,+753.7688575685E-03,+834.1708667576E-03,-170.8542481065E-03,+1.4396984984623E+00
+5.8412000E-06,+716.0804157601E-03,+834.1708667576E-03,-208.5426899149E-03,+1.4371859356761E+00
+5.8416000E-06,+713.5678529739E-03,+834.1708667576E-03,-211.0552527010E-03,+1.3994974938677E+00
+5.8420000E-06,+713.5678529739E-03,+834.1708667576E-03,-248.7436945095E-03,+1.3592964892731E+00
+5.8424000E-06,+675.8794111655E-03,+796.4824249492E-03,-213.5678154872E-03,+1.3567839264870E+00
+5.8428000E-06,+673.3668483794E-03,+756.2814203546E-03,-211.0552527010E-03,+1.3567839264870E+00
+5.8432000E-06,+635.6784065709E-03,+716.0804157601E-03,-173.3668108926E-03,+1.3567839264870E+00
+5.8436000E-06,+633.1658437848E-03,+713.5678529739E-03,-133.1658062980E-03,+1.3567839264870E+00
+5.8440000E-06,+595.4774019764E-03,+675.8794111655E-03,-130.6532435119E-03,+1.3944723682954E+00
+5.8444000E-06,+592.9648391902E-03,+635.6784065709E-03,-130.6532435119E-03,+1.4346733728900E+00
+5.8448000E-06,+555.2763973818E-03,+633.1658437848E-03,-92.9648017035E-03,+1.4748743774845E+00
+5.8452000E-06,+552.7638345957E-03,+633.1658437848E-03,-15.0753553005E-03,+1.4773869402707E+00
+5.8456000E-06,+552.7638345957E-03,+670.8542855933E-03,+27.6382120802E-03,+1.5150753820791E+00
+5.8460000E-06,+552.7638345957E-03,+711.0552901878E-03,+105.5276584832E-03,+1.5175879448652E+00
+5.8464000E-06,+552.7638345957E-03,+713.5678529739E-03,+148.2412258639E-03,+1.5552763866737E+00
+5.8468000E-06,+552.7638345957E-03,+751.2562947824E-03,+188.4422304585E-03,+1.5577889494598E+00
+5.8472000E-06,+590.4522764041E-03,+791.4572993770E-03,+228.6432350531E-03,+1.5577889494598E+00
+5.8476000E-06,+592.9648391902E-03,+831.6583039715E-03,+231.1557978392E-03,+1.5577889494598E+00
+5.8480000E-06,+630.6532809987E-03,+834.1708667576E-03,+231.1557978392E-03,+1.5201005076513E+00
+5.8484000E-06,+633.1658437848E-03,+834.1708667576E-03,+231.1557978392E-03,+1.5175879448652E+00
+5.8488000E-06,+633.1658437848E-03,+834.1708667576E-03,+268.8442396476E-03,+1.5175879448652E+00
+5.8492000E-06,+633.1658437848E-03,+834.1708667576E-03,+271.3568024337E-03,+1.5175879448652E+00
+5.8496000E-06,+633.1658437848E-03,+834.1708667576E-03,+271.3568024337E-03,+1.5175879448652E+00
+5.8500000E-06,+633.1658437848E-03,+871.8593085661E-03,+233.6683606252E-03,+1.5175879448652E+00
+5.8504000E-06,+633.1658437848E-03,+912.0603131607E-03,+231.1557978392E-03,+1.4798995030567E+00
+5.8508000E-06,+670.8542855933E-03,+914.5728759468E-03,+193.4673560307E-03,+1.4773869402707E+00
+5.8512000E-06,+673.3668483794E-03,+914.5728759468E-03,+190.9547932446E-03,+1.4773869402707E+00
+5.8516000E-06,+673.3668483794E-03,+914.5728759468E-03,+153.2663514361E-03,+1.4773869402707E+00
+5.8520000E-06,+711.0552901879E-03,+876.8844341383E-03,+150.7537886500E-03,+1.4773869402707E+00
+5.8524000E-06,+713.5678529739E-03,+874.3718713522E-03,+113.0653468415E-03,+1.4773869402707E+00
+5.8528000E-06,+713.5678529739E-03,+798.9949877352E-03,+72.8643422470E-03,+1.4396984984622E+00
+5.8532000E-06,+675.8794111654E-03,+756.2814203546E-03,+70.3517794609E-03,+1.4371859356761E+00
+5.8536000E-06,+673.3668483794E-03,+753.7688575685E-03,+70.3517794609E-03,+1.4371859356761E+00
+5.8540000E-06,+673.3668483794E-03,+791.4572993770E-03,+32.6633376524E-03,+1.4371859356761E+00
+5.8544000E-06,+673.3668483794E-03,+793.9698621631E-03,-7.5376669422E-03,+1.4371859356761E+00
+5.8548000E-06,+673.3668483794E-03,+831.6583039716E-03,-47.7386715367E-03,+1.3994974938676E+00
+5.8552000E-06,+673.3668483794E-03,+834.1708667576E-03,-50.2512343228E-03,+1.3969849310815E+00
+5.8556000E-06,+673.3668483794E-03,+834.1708667576E-03,-50.2512343228E-03,+1.3592964892730E+00
+5.8560000E-06,+673.3668483794E-03,+834.1708667576E-03,-50.2512343228E-03,+1.3567839264870E+00
+5.8564000E-06,+673.3668483794E-03,+796.4824249491E-03,-12.5627925143E-03,+1.3567839264870E+00
+5.8568000E-06,+673.3668483794E-03,+793.9698621631E-03,-10.0502297282E-03,+1.3567839264870E+00
+5.8572000E-06,+635.6784065708E-03,+756.2814203545E-03,-10.0502297282E-03,+1.3567839264870E+00
+5.8576000E-06,+633.1658437848E-03,+753.7688575685E-03,-10.0502297282E-03,+1.3567839264870E+00
+5.8580000E-06,+595.4774019763E-03,+753.7688575685E-03,-10.0502297282E-03,+1.3944723682955E+00
+5.8584000E-06,+592.9648391902E-03,+753.7688575685E-03,-10.0502297282E-03,+1.3969849310815E+00
+5.8588000E-06,+592.9648391902E-03,+791.4572993771E-03,-10.0502297282E-03,+1.3969849310815E+00
+5.8592000E-06,+592.9648391902E-03,+756.2814203545E-03,+27.6382120803E-03,+1.3969849310815E+00
+5.8596000E-06,+592.9648391902E-03,+753.7688575685E-03,+67.8392166749E-03,+1.3969849310815E+00
+5.8600000E-06,+555.2763973817E-03,+716.0804157599E-03,+108.0402212695E-03,+1.3969849310815E+00
+5.8604000E-06,+552.7638345957E-03,+675.8794111654E-03,+148.2412258640E-03,+1.4346733728901E+00
+5.8608000E-06,+515.0753927871E-03,+673.3668483794E-03,+150.7537886500E-03,+1.4371859356761E+00
+5.8612000E-06,+512.5628300011E-03,+711.0552901879E-03,+150.7537886500E-03,+1.4371859356761E+00
+5.8616000E-06,+474.8743881925E-03,+713.5678529739E-03,+226.1306722672E-03,+1.4748743774847E+00
+5.8620000E-06,+396.9849417894E-03,+751.2562947825E-03,+344.2211232649E-03,+1.4773869402707E+00
+5.8624000E-06,+316.5829326003E-03,+753.7688575685E-03,+540.2010206657E-03,+1.4773869402707E+00
+5.8628000E-06,+236.1809234111E-03,+753.7688575685E-03,+816.5829272557E-03,+1.4396984984621E+00
+5.8632000E-06,+155.7789142220E-03,+716.0804157599E-03,+1.1356784012263E+00,+1.3994974938675E+00
+5.8636000E-06,+113.0653468415E-03,+713.5678529739E-03,+1.4195979961743E+00,+1.3969849310815E+00
+5.8640000E-06,+148.2412258641E-03,+675.8794111654E-03,+1.7010050283362E+00,+1.3592964892730E+00
+5.8644000E-06,+188.4422304586E-03,+635.6784065708E-03,+2.0201005023068E+00,+1.3190954846784E+00
+5.8648000E-06,+228.6432350532E-03,+595.4774019762E-03,+2.3040200972547E+00,+1.2788944800838E+00
+5.8652000E-06,+306.5326814564E-03,+592.9648391902E-03,+2.6231155712253E+00,+1.2386934754892E+00
+5.8656000E-06,+386.9346906455E-03,+555.2763973816E-03,+2.9070351661732E+00,+1.1984924708947E+00
+5.8660000E-06,+429.6482580260E-03,+515.0753927871E-03,+3.2261306401438E+00,+1.1582914663001E+00
+5.8664000E-06,+507.5377044292E-03,+474.8743881925E-03,+3.5100502350917E+00,+1.1180904617055E+00
+5.8668000E-06,+587.9397136183E-03,+472.3618254066E-03,+3.7914572672537E+00,+1.1155778989196E+00
+5.8672000E-06,+668.3417228075E-03,+434.6733835979E-03,+4.0728642994157E+00,+1.1155778989196E+00
+5.8676000E-06,+711.0552901880E-03,+432.1608208120E-03,+4.3542713315777E+00,+1.1532663407282E+00
+5.8680000E-06,+788.9447365912E-03,+469.8492626206E-03,+4.5979899219310E+00,+1.1557789035142E+00
+5.8684000E-06,+831.6583039717E-03,+510.0502672152E-03,+4.8015075076898E+00,+1.2311557871314E+00
+5.8688000E-06,+871.8593085663E-03,+587.9397136184E-03,+4.9648240888540E+00,+1.2738693545119E+00
+5.8692000E-06,+949.7487549695E-03,+668.3417228075E-03,+5.0879396654237E+00,+1.3517588009151E+00
+5.8696000E-06,+992.4623223500E-03,+748.7437319966E-03,+5.1331657955901E+00,+1.4321608101042E+00
+5.8700000E-06,+994.9748851359E-03,+829.1457411858E-03,+5.1356783583760E+00,+1.5125628192934E+00
+5.8704000E-06,+1.0326633269445E+00,+909.5477503749E-03,+5.1356783583760E+00,+1.5552763866739E+00
+5.8708000E-06,+1.0351758897305E+00,+989.9497595640E-03,+5.1356783583760E+00,+1.5954773912684E+00
+5.8712000E-06,+1.0351758897305E+00,+1.0703517687532E+00,+5.0603014747587E+00,+1.6356783958630E+00
+5.8716000E-06,+1.0351758897305E+00,+1.1507537779423E+00,+5.0175879073783E+00,+1.6758794004576E+00
+5.8720000E-06,+997.4874479218E-03,+1.1934673453228E+00,+4.9020100191664E+00,+1.7160804050521E+00
+5.8724000E-06,+919.5980015186E-03,+1.2336683499174E+00,+4.8190954471913E+00,+1.7562814096467E+00
+5.8728000E-06,+876.8844341381E-03,+1.2361809127033E+00,+4.7763818798109E+00,+1.7964824142413E+00
+5.8732000E-06,+798.9949877349E-03,+1.2361809127033E+00,+4.6984924334076E+00,+1.8366834188358E+00
+5.8736000E-06,+718.5929785457E-03,+1.1984924708946E+00,+4.6557788660272E+00,+1.8015075398131E+00
+5.8740000E-06,+638.1909693566E-03,+1.1582914663001E+00,+4.6155778614326E+00,+1.7613065352185E+00
+5.8744000E-06,+595.4774019761E-03,+1.1180904617055E+00,+4.6507537404554E+00,+1.7211055306240E+00
+5.8748000E-06,+517.5879555729E-03,+1.0778894571109E+00,+4.6532663032413E+00,+1.7185929678381E+00
+5.8752000E-06,+474.8743881924E-03,+1.0376884525163E+00,+4.6532663032413E+00,+1.6809045260294E+00
+5.8756000E-06,+472.3618254066E-03,+997.4874479218E-03,+4.6532663032413E+00,+1.6030150796261E+00
+5.8760000E-06,+472.3618254066E-03,+919.5980015185E-03,+4.6532663032413E+00,+1.5603015122457E+00
+5.8764000E-06,+510.0502672152E-03,+876.8844341381E-03,+4.6155778614326E+00,+1.5577889494598E+00
+5.8768000E-06,+550.2512718098E-03,+836.6834295435E-03,+4.5753768568380E+00,+1.5577889494598E+00
+5.8772000E-06,+628.1407182131E-03,+834.1708667576E-03,+4.5351758522434E+00,+1.5201005076511E+00
+5.8776000E-06,+708.5427274022E-03,+796.4824249489E-03,+4.5326632894576E+00,+1.5175879448652E+00
+5.8780000E-06,+751.2562947826E-03,+793.9698621631E-03,+4.4949748476489E+00,+1.4798995030565E+00
+5.8784000E-06,+791.4572993772E-03,+756.2814203544E-03,+4.4547738430543E+00,+1.4773869402707E+00
+5.8788000E-06,+793.9698621631E-03,+753.7688575685E-03,+4.4522612802684E+00,+1.4396984984620E+00
+5.8792000E-06,+793.9698621631E-03,+753.7688575685E-03,+4.4145728384597E+00,+1.4371859356761E+00
+5.8796000E-06,+756.2814203544E-03,+753.7688575685E-03,+4.3743718338652E+00,+1.4371859356761E+00
+5.8800000E-06,+753.7688575685E-03,+753.7688575685E-03,+4.3341708292706E+00,+1.4371859356761E+00
+5.8804000E-06,+753.7688575685E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00
+5.8808000E-06,+716.0804157598E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00
+5.8812000E-06,+675.8794111652E-03,+753.7688575685E-03,+4.2939698246760E+00,+1.4371859356761E+00
+5.8816000E-06,+673.3668483794E-03,+753.7688575685E-03,+4.2914572618902E+00,+1.4371859356761E+00
+5.8820000E-06,+673.3668483794E-03,+716.0804157598E-03,+4.2537688200815E+00,+1.3994974938674E+00
+5.8824000E-06,+635.6784065706E-03,+713.5678529739E-03,+4.1758793736782E+00,+1.3969849310815E+00
+5.8828000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.1708542481065E+00,+1.3969849310815E+00
+5.8832000E-06,+595.4774019761E-03,+675.8794111652E-03,+4.1331658062978E+00,+1.3969849310815E+00
+5.8836000E-06,+555.2763973815E-03,+711.0552901881E-03,+4.1683416853207E+00,+1.3969849310815E+00
+5.8840000E-06,+552.7638345957E-03,+713.5678529739E-03,+4.1708542481065E+00,+1.3592964892728E+00
+5.8844000E-06,+552.7638345957E-03,+713.5678529739E-03,+4.2085426899152E+00,+1.3567839264870E+00
+5.8848000E-06,+515.0753927869E-03,+675.8794111652E-03,+4.2487436945098E+00,+1.3567839264870E+00
+5.8852000E-06,+512.5628300011E-03,+673.3668483794E-03,+4.2512562572956E+00,+1.3567839264870E+00
+5.8856000E-06,+512.5628300011E-03,+673.3668483794E-03,+4.2512562572956E+00,+1.3567839264870E+00
+5.8860000E-06,+512.5628300011E-03,+711.0552901881E-03,+4.2512562572956E+00,+1.3944723682957E+00
+5.8864000E-06,+512.5628300011E-03,+713.5678529739E-03,+4.2512562572956E+00,+1.3969849310815E+00
+5.8868000E-06,+512.5628300011E-03,+751.2562947827E-03,+4.2889446991044E+00,+1.3969849310815E+00
+5.8872000E-06,+512.5628300011E-03,+753.7688575685E-03,+4.3291457036989E+00,+1.3969849310815E+00
+5.8876000E-06,+512.5628300011E-03,+791.4572993773E-03,+4.3693467082935E+00,+1.3969849310815E+00
+5.8880000E-06,+550.2512718099E-03,+793.9698621631E-03,+4.4095477128881E+00,+1.4346733728903E+00
+5.8884000E-06,+552.7638345957E-03,+831.6583039718E-03,+4.4497487174826E+00,+1.4748743774849E+00
+5.8888000E-06,+590.4522764045E-03,+834.1708667576E-03,+4.4522612802684E+00,+1.4396984984619E+00
+5.8892000E-06,+592.9648391902E-03,+834.1708667576E-03,+4.4899497220772E+00,+1.4371859356761E+00
+5.8896000E-06,+630.6532809990E-03,+834.1708667576E-03,+4.5301507266718E+00,+1.4371859356761E+00
+5.8900000E-06,+633.1658437848E-03,+834.1708667576E-03,+4.5703517312663E+00,+1.4748743774849E+00
+5.8904000E-06,+670.8542855936E-03,+834.1708667576E-03,+4.6105527358609E+00,+1.4773869402707E+00
+5.8908000E-06,+673.3668483794E-03,+834.1708667576E-03,+4.6507537404555E+00,+1.4773869402707E+00
+5.8912000E-06,+711.0552901882E-03,+834.1708667576E-03,+4.6532663032413E+00,+1.4773869402707E+00
+5.8916000E-06,+713.5678529739E-03,+834.1708667576E-03,+4.6532663032413E+00,+1.4773869402707E+00
+5.8920000E-06,+713.5678529739E-03,+834.1708667576E-03,+4.6532663032413E+00,+1.4773869402707E+00
+5.8924000E-06,+751.2562947827E-03,+834.1708667576E-03,+4.6532663032413E+00,+1.4773869402707E+00
+5.8928000E-06,+753.7688575685E-03,+796.4824249488E-03,+4.6155778614325E+00,+1.4773869402707E+00
+5.8932000E-06,+753.7688575685E-03,+793.9698621631E-03,+4.5753768568379E+00,+1.4773869402707E+00
+5.8936000E-06,+716.0804157597E-03,+793.9698621631E-03,+4.5728642940521E+00,+1.4773869402707E+00
+5.8940000E-06,+713.5678529739E-03,+831.6583039719E-03,+4.5351758522433E+00,+1.4773869402707E+00
+5.8944000E-06,+713.5678529739E-03,+796.4824249488E-03,+4.5326632894576E+00,+1.4773869402707E+00
+5.8948000E-06,+713.5678529739E-03,+793.9698621631E-03,+4.4949748476487E+00,+1.4396984984618E+00
+5.8952000E-06,+713.5678529739E-03,+793.9698621631E-03,+4.4924622848630E+00,+1.3994974938673E+00
+5.8956000E-06,+713.5678529739E-03,+793.9698621631E-03,+4.4547738430542E+00,+1.3969849310815E+00
+5.8960000E-06,+675.8794111651E-03,+793.9698621631E-03,+4.4145728384596E+00,+1.3969849310815E+00
+5.8964000E-06,+635.6784065705E-03,+793.9698621631E-03,+4.3743718338650E+00,+1.3969849310815E+00
+5.8968000E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3341708292705E+00,+1.3969849310815E+00
+5.8972000E-06,+595.4774019760E-03,+793.9698621631E-03,+4.3316582664847E+00,+1.3969849310815E+00
+5.8976000E-06,+592.9648391902E-03,+756.2814203542E-03,+4.3316582664847E+00,+1.3969849310815E+00
+5.8980000E-06,+555.2763973814E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4346733728904E+00
+5.8984000E-06,+552.7638345957E-03,+753.7688575685E-03,+4.2939698246759E+00,+1.4371859356761E+00
+5.8988000E-06,+515.0753927868E-03,+753.7688575685E-03,+4.2537688200813E+00,+1.4371859356761E+00
+5.8992000E-06,+512.5628300011E-03,+753.7688575685E-03,+4.2135678154868E+00,+1.4371859356761E+00
+5.8996000E-06,+512.5628300011E-03,+753.7688575685E-03,+4.2110552527010E+00,+1.4371859356761E+00
+5.9000000E-06,+512.5628300011E-03,+716.0804157596E-03,+4.2487436945099E+00,+1.4371859356761E+00
+5.9004000E-06,+512.5628300011E-03,+713.5678529739E-03,+4.2889446991045E+00,+1.4371859356761E+00
+5.9008000E-06,+512.5628300011E-03,+713.5678529739E-03,+4.3291457036990E+00,+1.4371859356761E+00
+5.9012000E-06,+512.5628300011E-03,+713.5678529739E-03,+4.3316582664847E+00,+1.4371859356761E+00
+5.9016000E-06,+550.2512718100E-03,+751.2562947828E-03,+4.3316582664847E+00,+1.3994974938672E+00
+5.9020000E-06,+552.7638345957E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.3969849310815E+00
+5.9024000E-06,+590.4522764046E-03,+753.7688575685E-03,+4.3693467082936E+00,+1.3969849310815E+00
+5.9028000E-06,+592.9648391902E-03,+753.7688575685E-03,+4.4095477128882E+00,+1.4346733728904E+00
+5.9032000E-06,+592.9648391902E-03,+753.7688575685E-03,+4.4120602756739E+00,+1.4371859356761E+00
+5.9036000E-06,+592.9648391902E-03,+753.7688575685E-03,+4.4497487174828E+00,+1.4371859356761E+00
+5.9040000E-06,+630.6532809991E-03,+753.7688575685E-03,+4.4899497220773E+00,+1.3994974938672E+00
+5.9044000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.4924622848630E+00,+1.4346733728904E+00
+5.9048000E-06,+633.1658437848E-03,+716.0804157596E-03,+4.4924622848630E+00,+1.4371859356761E+00
+5.9052000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.4924622848630E+00,+1.4371859356761E+00
+5.9056000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.4924622848630E+00,+1.3994974938672E+00
+5.9060000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.4924622848630E+00,+1.3969849310815E+00
+5.9064000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.5301507266719E+00,+1.3969849310815E+00
+5.9068000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.5326632894576E+00,+1.3969849310815E+00
+5.9072000E-06,+633.1658437848E-03,+713.5678529739E-03,+4.5703517312665E+00,+1.3969849310815E+00
+5.9076000E-06,+633.1658437848E-03,+751.2562947829E-03,+4.5351758522432E+00,+1.3969849310815E+00
+5.9080000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.5326632894576E+00,+1.3592964892726E+00
+5.9084000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.4949748476486E+00,+1.3567839264870E+00
+5.9088000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.4547738430541E+00,+1.3567839264870E+00
+5.9092000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.4522612802684E+00,+1.3944723682959E+00
+5.9096000E-06,+670.8542855937E-03,+753.7688575685E-03,+4.4522612802684E+00,+1.3969849310815E+00
+5.9100000E-06,+673.3668483794E-03,+791.4572993774E-03,+4.4145728384595E+00,+1.3969849310815E+00
+5.9104000E-06,+635.6784065704E-03,+793.9698621631E-03,+4.4120602756739E+00,+1.3969849310815E+00
+5.9108000E-06,+633.1658437848E-03,+793.9698621631E-03,+4.4120602756739E+00,+1.4346733728905E+00
+5.9112000E-06,+633.1658437848E-03,+793.9698621631E-03,+4.4120602756739E+00,+1.4371859356761E+00
+5.9116000E-06,+595.4774019759E-03,+793.9698621631E-03,+4.3743718338649E+00,+1.4371859356761E+00
