x-axis,1,2,3,4,MATH1
+129.0291750E-06,+633.1658437848E-03,+768.2412192203E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0294875E-06,+633.1658437848E-03,+787.6382039405E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0298000E-06,+633.1658437848E-03,+768.2412192241E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0301125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0304250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0307375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0310500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0313625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0316750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0319875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0323000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0326125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0329250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0332375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0335500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0338625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3573869094311E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0341750E-06,+633.1658437848E-03,+768.2412192165E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0344875E-06,+633.1658437848E-03,+779.4975005153E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0348000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3461306281323E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0351125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0354250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0357375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0360500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0363625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0366750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0369875E-06,+647.6382054307E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4227135740302E+00,-775.8593750163E-03
+129.0373000E-06,+673.3668483794E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.3969849310815E+00,-724.6093750000E-03
+129.0376125E-06,+667.0351901595E-03,+753.7688575685E-03,+4.3573869094339E+00,+1.4114572927269E+00,-745.7031249874E-03
+129.0379250E-06,+647.6382054439E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-790.9374999952E-03
+129.0382375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0385500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0388625E-06,+633.1658437848E-03,+768.2412192129E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0391750E-06,+633.1658437848E-03,+779.4975005189E-03,+4.3461306281289E+00,+1.4453266391010E+00,-813.1249999943E-03
+129.0394875E-06,+647.6382054288E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4661306589798E+00,-819.6875000059E-03
+129.0398000E-06,+658.8944867357E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4773869402707E+00,-819.4531249895E-03
+129.0401125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4629145786272E+00,-830.9375000108E-03
+129.0404250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0407375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3573869094363E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0410500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0413625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3388944473060E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0416750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3589949496032E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0419875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0423000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0426125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0429250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3655276128612E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0432375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3461306281461E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0435500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0438625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0441750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0444875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0448000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0451125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0454250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0457375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0460500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0463625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0466750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0469875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0473000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0476125E-06,+638.5929793990E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-799.0625000063E-03
+129.0479250E-06,+657.2864465312E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-780.6250000096E-03
+129.0482375E-06,+658.8944867421E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-779.6874999837E-03
+129.0485500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0488625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0491750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0494875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0498000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0501125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0504250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0507375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4435175938916E+00,-811.0156249918E-03
+129.0510500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4629145786060E+00,-830.7031249890E-03
+129.0513625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4773869402707E+00,-845.7031250000E-03
+129.0516750E-06,+633.1658437848E-03,+768.2412192032E-03,+4.3316582664847E+00,+1.4773869402707E+00,-845.7031250000E-03
+129.0519875E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3461306281192E+00,+1.4629145786363E+00,-830.9375000200E-03
+129.0523000E-06,+633.1658437848E-03,+786.7336813460E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0526125E-06,+633.1658437848E-03,+766.6331790488E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0529250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3655276128646E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0532375E-06,+633.1658437848E-03,+768.2412192020E-03,+4.3461306281504E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0535500E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0538625E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0541750E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3388944473011E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0544875E-06,+633.1658437848E-03,+779.4975005306E-03,+4.3589949495983E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0548000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0551125E-06,+618.6934821528E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-819.4531249775E-03
+129.0554250E-06,+607.4372008220E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-830.9375000227E-03
+129.0557375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0560500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4227135740448E+00,-790.6250000221E-03
+129.0563625E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4042211118971E+00,-772.6562499888E-03
+129.0566750E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4243216141942E+00,-792.1874999887E-03
+129.0569875E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0573000E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4516582973065E+00,-819.4531249758E-03
+129.0576125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4773869402707E+00,-845.7031250000E-03
+129.0579250E-06,+633.1658437848E-03,+761.0050383834E-03,+4.3718592710793E+00,+1.4773869402707E+00,-845.7031250000E-03
+129.0582375E-06,+633.1658437848E-03,+781.1055406806E-03,+4.3718592710793E+00,+1.4773869402707E+00,-845.7031250000E-03
+129.0585500E-06,+633.1658437848E-03,+779.4975005337E-03,+4.3718592710793E+00,+1.4629145786413E+00,-830.9375000251E-03
+129.0588625E-06,+625.0251403684E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4371859356761E+00,-813.1249999855E-03
+129.0591750E-06,+604.2211204877E-03,+753.7688575685E-03,+4.3573869094504E+00,+1.4371859356761E+00,-834.4531249890E-03
+129.0594875E-06,+592.9648391902E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-845.7031250000E-03
+129.0598000E-06,+607.4372008187E-03,+753.7688575685E-03,+4.3226130404670E+00,+1.4371859356761E+00,-830.9375000261E-03
+129.0601125E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3011055030026E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0604250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.2914572618902E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0607375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3059296235179E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0610500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00,-804.6875000000E-03
+129.0613625E-06,+633.1658437848E-03,+768.2412191957E-03,+4.3388944472984E+00,+1.4227135740489E+00,-790.6250000260E-03
+129.0616750E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3589949495955E+00,+1.4114572927085E+00,-779.6874999737E-03
+129.0619875E-06,+633.1658437848E-03,+793.9698621631E-03,+4.3573869094525E+00,+1.4227135740493E+00,-790.6250000265E-03
+129.0623000E-06,+633.1658437848E-03,+786.7336813498E-03,+4.3461306281113E+00,+1.3969849310815E+00,-765.6250000000E-03
+129.0626125E-06,+633.1658437848E-03,+766.6331790526E-03,+4.3573869094530E+00,+1.3969849310815E+00,-765.6250000000E-03
+129.0629250E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.3969849310815E+00,-765.6250000000E-03
+129.0632375E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.3969849310815E+00,-765.6250000000E-03
+129.0635500E-06,+633.1658437848E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4042211118943E+00,-772.6562499862E-03
+129.0638625E-06,+647.6382054101E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4243216141915E+00,-778.1250000139E-03
+129.0641750E-06,+687.8392100045E-03,+753.7688575685E-03,+4.3235175630706E+00,+1.4371859356761E+00,-750.8593750295E-03
+129.0644875E-06,+747.9397118330E-03,+753.7688575685E-03,+4.3027135431894E+00,+1.4371859356761E+00,-690.1562500695E-03
+129.0648000E-06,+832.5628265260E-03,+753.7688575685E-03,+4.2480401770163E+00,+1.4371859356761E+00,-605.7031250472E-03
+129.0651125E-06,+946.7336794741E-03,+753.7688575685E-03,+4.0984924399846E+00,+1.4426130712852E+00,-496.9531251383E-03
+129.0654250E-06,+1.1766834256940E+00,+753.7688575685E-03,+3.8685426937647E+00,+1.4613065384142E+00,-284.8437501903E-03
+129.0657375E-06,+1.4725628194782E+00,+753.7688575685E-03,+3.6368844046866E+00,+1.4773869402707E+00,-5.7812502401E-03
+129.0660500E-06,+1.7299497515278E+00,+768.2412191922E-03,+3.4810050093986E+00,+1.5063316635180E+00,+222.4218749513E-03
+129.0663625E-06,+1.8713567851922E+00,+802.1105655762E-03,+3.2365829016044E+00,+1.5650251302715E+00,+305.8593749108E-03
+129.0666750E-06,+2.0611055267678E+00,+822.9145854577E-03,+2.8747738602554E+00,+1.5851256325687E+00,+475.0781247991E-03
+129.0669875E-06,+2.2990954740592E+00,+863.1155900035E-03,+2.5853266270212E+00,+1.6269346773003E+00,+671.4062499381E-03
+129.0673000E-06,+2.4598994924365E+00,+943.5175991922E-03,+2.4389949702666E+00,+1.7218090481116E+00,+737.4218749680E-03
+129.0676125E-06,+2.5745728581422E+00,+1.0383919700033E+00,+2.2460301483713E+00,+1.8424120618946E+00,+732.0312500690E-03
+129.0679250E-06,+2.6126633099834E+00,+1.1372864413529E+00,+1.9244221116167E+00,+1.9394974880414E+00,+672.9687500062E-03
+129.0682375E-06,+2.6866331583790E+00,+1.1975879482444E+00,+1.5883417132401E+00,+1.9983919597641E+00,+687.6562499564E-03
+129.0685500E-06,+2.8072361721620E+00,+1.2795979975685E+00,+1.2952763895945E+00,+2.0836180894598E+00,+722.6562500000E-03
+129.0688625E-06,+2.8997989853033E+00,+1.4146733729730E+00,+1.1171859392579E+00,+2.1897487416213E+00,+709.2968750300E-03
+129.0691750E-06,+2.9407035074821E+00,+1.5610050297291E+00,+879.1959921657E-03,+2.2665326604046E+00,+673.5937500271E-03
+129.0694875E-06,+2.9792964718906E+00,+1.6617085462831E+00,+557.5879554111E-03,+2.3296482376342E+00,+648.8281250080E-03
+129.0698000E-06,+3.0050251148641E+00,+1.7378894499645E+00,+299.2965007475E-03,+2.4052261262135E+00,+598.9843751001E-03
+129.0701125E-06,+2.9905527532436E+00,+1.8424120618889E+00,+171.6583111187E-03,+2.5258291399965E+00,+463.8281251334E-03
+129.0704250E-06,+2.9648241102696E+00,+1.9630150756718E+00,+23.7186143335E-03,+2.6464321537794E+00,+317.7343751016E-03
+129.0707375E-06,+2.9648241102696E+00,+2.0628140696259E+00,-203.0150516123E-03,+2.7371859217210E+00,+226.8750000313E-03
+129.0710500E-06,+2.9648241102696E+00,+2.1238190941021E+00,-389.5477129641E-03,+2.7766834087307E+00,+187.6562500366E-03
+129.0713625E-06,+2.9648241102696E+00,+2.1608040183783E+00,-515.0753498936E-03,+2.8184924535109E+00,+145.3906250351E-03
+129.0716750E-06,+2.9648241102696E+00,+2.1752763799976E+00,-576.0803743698E-03,+2.8586934581052E+00,+105.0781250337E-03
+129.0719875E-06,+2.9648241102696E+00,+2.2154773845920E+00,-642.0100218849E-03,+2.8844221010804E+00,+80.0781250000E-03
+129.0723000E-06,+2.9648241102696E+00,+2.2475376857757E+00,-707.9396694547E-03,+2.8844221010804E+00,+80.0781250000E-03
+129.0726125E-06,+2.9648241102696E+00,+2.2669346704880E+00,-733.6683124304E-03,+2.8844221010804E+00,+80.0781250000E-03
+129.0729250E-06,+2.9648241102696E+00,+2.2814070321620E+00,-728.2411768235E-03,+2.8699497394620E+00,+94.1406249654E-03
+129.0732375E-06,+2.9648241102696E+00,+2.2814070321620E+00,-709.5477096961E-03,+2.8442210964859E+00,+119.1406250000E-03
+129.0735500E-06,+2.9648241102696E+00,+2.2723618061507E+00,-664.5225845999E-03,+2.8442210964859E+00,+119.1406250000E-03
+129.0738625E-06,+2.9503517486519E+00,+2.2508542686837E+00,-569.6482137936E-03,+2.8442210964859E+00,+105.0781250353E-03
+129.0741750E-06,+2.9246231056750E+00,+2.2267336659499E+00,-477.0854006444E-03,+2.8442210964859E+00,+80.0781250000E-03
+129.0744875E-06,+2.9246231056750E+00,+2.1865326613556E+00,-436.1808784651E-03,+2.8442210964859E+00,+80.0781250000E-03
+129.0748000E-06,+2.9246231056750E+00,+2.1608040183783E+00,-368.6431908229E-03,+2.8442210964859E+00,+80.0781250000E-03
+129.0751125E-06,+2.9390954672917E+00,+2.1535678375699E+00,-248.0401770400E-03,+2.8442210964859E+00,+94.1406249638E-03
+129.0754250E-06,+2.9792964718861E+00,+2.1334673352727E+00,-141.9095248735E-03,+2.8442210964859E+00,+133.9062499617E-03
+129.0757375E-06,+3.0339698380966E+00,+2.1206030137837E+00,-77.7889225031E-03,+2.8442210964859E+00,+188.9843749247E-03
+129.0760500E-06,+3.0998994856693E+00,+2.1206030137837E+00,-38.9949530791E-03,+2.8442210964859E+00,+254.9999999612E-03
+129.0763625E-06,+3.1401004902636E+00,+2.1287437171926E+00,-10.0502297282E-03,+2.8595979807026E+00,+279.8437500037E-03
+129.0766750E-06,+3.1947738564735E+00,+2.1495477370749E+00,+4.4221318873E-03,+2.9005025028822E+00,+292.8124999589E-03
+129.0769875E-06,+3.2896482272774E+00,+2.1897487416089E+00,+30.1507748663E-03,+2.9390954672903E+00,+349.1406249228E-03
+129.0773000E-06,+3.4102512410604E+00,+2.2701507507975E+00,+30.1507748663E-03,+2.9937688334997E+00,+415.1562499602E-03
+129.0776125E-06,+3.4991959638109E+00,+2.3360803983714E+00,+30.1507748663E-03,+3.0596984810735E+00,+438.5937500076E-03
+129.0779250E-06,+3.5372864156493E+00,+2.3762814029657E+00,+30.1507748663E-03,+3.0917587822596E+00,+444.1406249712E-03
+129.0782375E-06,+3.5967839024167E+00,+2.4164824075600E+00,+30.1507748663E-03,+3.1111557669714E+00,+483.9843749422E-03
+129.0785500E-06,+3.6627135499913E+00,+2.4566834121543E+00,+30.1507748663E-03,+3.1401004902619E+00,+521.4843750000E-03
+129.0788625E-06,+3.6884421929717E+00,+2.4968844167487E+00,+30.1507748663E-03,+3.1803014948562E+00,+506.7187500410E-03
+129.0791750E-06,+3.6884421929717E+00,+2.5370854213430E+00,+30.1507748663E-03,+3.2141708412446E+00,+472.7343750216E-03
+129.0794875E-06,+3.6884421929717E+00,+2.5682411999289E+00,+30.1507748663E-03,+3.2349748611272E+00,+452.6562500178E-03
+129.0798000E-06,+3.6739698313586E+00,+2.5869346670551E+00,+38.2914782737E-03,+3.2462311424315E+00,+426.6406250417E-03
+129.0801125E-06,+3.6192964651513E+00,+2.6174874305314E+00,+59.0954981564E-03,+3.2462311424315E+00,+371.5625000819E-03
+129.0804250E-06,+3.5542713401761E+00,+2.6432160735130E+00,+84.8241410736E-03,+3.2462311424315E+00,+306.9531250382E-03
+129.0807375E-06,+3.5147738531674E+00,+2.6432160735130E+00,+139.4975072804E-03,+3.2462311424315E+00,+267.7343750445E-03
+129.0810500E-06,+3.4729648083867E+00,+2.6432160735130E+00,+205.4271548568E-03,+3.2462311424315E+00,+225.4687500427E-03
+129.0813625E-06,+3.4327638037924E+00,+2.6432160735130E+00,+231.1557978392E-03,+3.2607035040435E+00,+170.3906250838E-03
+129.0816750E-06,+3.4070351608098E+00,+2.6432160735130E+00,+231.1557978392E-03,+3.2864321470261E+00,+119.1406250000E-03
+129.0819875E-06,+3.4070351608098E+00,+2.6432160735130E+00,+245.6281594507E-03,+3.3009045086376E+00,+105.0781250414E-03
+129.0823000E-06,+3.3925627991985E+00,+2.6432160735130E+00,+271.3568024337E-03,+3.3266331516206E+00,+65.3125000437E-03
+129.0826125E-06,+3.3813065178262E+00,+2.6432160735130E+00,+271.3568024337E-03,+3.3266331516206E+00,+53.8281249561E-03
+129.0829250E-06,+3.4215075224205E+00,+2.6432160735130E+00,+271.3568024337E-03,+3.3411055132314E+00,+80.0781250000E-03
+129.0832375E-06,+3.4535678236089E+00,+2.6576884351236E+00,+271.3568024337E-03,+3.3668341562152E+00,+86.4062499810E-03
+129.0835500E-06,+3.4729648083202E+00,+2.6834170781076E+00,+285.8291640440E-03,+3.3740703370203E+00,+98.3593749979E-03
+129.0838625E-06,+3.5019095316089E+00,+2.6834170781076E+00,+311.5578070283E-03,+3.3941708393175E+00,+106.6406249786E-03
+129.0841750E-06,+3.5421105362033E+00,+2.6978894397174E+00,+311.5578070283E-03,+3.4070351608098E+00,+133.9062499549E-03
+129.0844875E-06,+3.5678391791880E+00,+2.7236180827022E+00,+311.5578070283E-03,+3.4215075224193E+00,+145.3906250454E-03
+129.0848000E-06,+3.5678391791880E+00,+2.7236180827022E+00,+311.5578070283E-03,+3.4472361654043E+00,+119.1406250000E-03
+129.0851125E-06,+3.5823115407971E+00,+2.7299497409061E+00,+297.0854454192E-03,+3.4526633010077E+00,+128.2812499716E-03
+129.0854250E-06,+3.6080401837826E+00,+2.7493467256173E+00,+256.8844408249E-03,+3.4713567681328E+00,+135.3906250285E-03
+129.0857375E-06,+3.6225125453912E+00,+2.7638190872967E+00,+223.9196170349E-03,+3.4874371699989E+00,+133.9062499537E-03
+129.0860500E-06,+3.6554773691813E+00,+2.7782914489051E+00,+203.8191147377E-03,+3.4874371699989E+00,+167.1874999778E-03
+129.0863625E-06,+3.6755778714785E+00,+2.8040200918913E+00,+190.9547932446E-03,+3.4874371699989E+00,+186.7187499777E-03
+129.0866750E-06,+3.6884421929717E+00,+2.8040200918913E+00,+190.9547932446E-03,+3.4874371699989E+00,+199.2187500000E-03
+129.0869875E-06,+3.6884421929717E+00,+2.8184924534990E+00,+190.9547932446E-03,+3.4729648083912E+00,+213.9843749527E-03
+129.0873000E-06,+3.6884421929717E+00,+2.8442210964859E+00,+190.9547932446E-03,+3.4617085270118E+00,+225.4687500476E-03
+129.0876125E-06,+3.6938693285744E+00,+2.8442210964859E+00,+176.4824316374E-03,+3.4874371699989E+00,+204.8437499818E-03
+129.0879250E-06,+3.7125627956990E+00,+2.8442210964859E+00,+136.2814270431E-03,+3.4802009891954E+00,+231.0156249474E-03
+129.0882375E-06,+3.7286431975663E+00,+2.8442210964859E+00,+110.5527840555E-03,+3.4601004868983E+00,+267.4999999747E-03
+129.0885500E-06,+3.7286431975663E+00,+2.8442210964859E+00,+103.3166032522E-03,+3.4472361654043E+00,+281.2500000000E-03
+129.0888625E-06,+3.7205024941628E+00,+2.8442210964859E+00,+83.2161009551E-03,+3.4472361654043E+00,+272.8125000279E-03
