x-axis,1,2,3,4,MATH1
+55.668000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.669000E-06,+4.090452238917E+00,+4.841708512274E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.670000E-06,+4.123115555155E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+297.363281255E-03
+55.671000E-06,+4.130653243512E+00,+4.786432130966E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.672000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.673000E-06,+4.090452238917E+00,+4.801507507678E+00,+4.344221080426E+00,+3.824246235192E+00,+265.625000000E-03
+55.674000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.371859271079E+00,+3.791582918953E+00,+338.012695318E-03
+55.675000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.676000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.371859271079E+00,+3.824246235192E+00,+304.687500000E-03
+55.677000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.678000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.364321582724E+00,+3.824246235192E+00,+304.687500000E-03
+55.679000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.371859271079E+00,+3.796608044540E+00,+292.480468743E-03
+55.680000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.681000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.682000E-06,+4.057788922677E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+232.299804680E-03
+55.683000E-06,+4.103015052861E+00,+4.854271326214E+00,+4.331658266485E+00,+3.784045230597E+00,+317.504882820E-03
+55.684000E-06,+4.090452238917E+00,+4.846733637861E+00,+4.331658266485E+00,+3.816708546838E+00,+272.949218742E-03
+55.685000E-06,+4.090452238917E+00,+4.841708512270E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.686000E-06,+4.090452238917E+00,+4.821608009973E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.687000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.688000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.371859271079E+00,+3.791582918950E+00,+297.363281259E-03
+55.689000E-06,+4.130653243512E+00,+4.786432130970E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.690000E-06,+4.097989927270E+00,+4.773869317025E+00,+4.371859271079E+00,+3.784045230597E+00,+312.377929678E-03
+55.691000E-06,+4.103015052863E+00,+4.814070321620E+00,+4.371859271079E+00,+3.784045230597E+00,+317.504882822E-03
+55.692000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.693000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.694000E-06,+4.097989927269E+00,+4.814070321620E+00,+4.331658266485E+00,+3.816708546840E+00,+280.639648417E-03
+55.695000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.811683421246E+00,+277.832031260E-03
+55.696000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.697000E-06,+4.130653243512E+00,+4.826633135566E+00,+4.304020075837E+00,+3.824246235192E+00,+304.687500000E-03
+55.698000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.364321582729E+00,+3.824246235192E+00,+304.687500000E-03
+55.699000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.700000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.291457261890E+00,+3.824246235192E+00,+265.625000000E-03
+55.701000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.702000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.703000E-06,+4.090452238917E+00,+4.786432130973E+00,+4.331658266485E+00,+3.796608044545E+00,+292.480468738E-03
+55.704000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.705000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.344221080433E+00,+3.824246235192E+00,+265.625000000E-03
+55.706000E-06,+4.123115555163E+00,+4.814070321620E+00,+4.339195954833E+00,+3.824246235192E+00,+297.363281262E-03
+55.707000E-06,+4.090452238917E+00,+4.773869317025E+00,+4.344221080434E+00,+3.784045230597E+00,+304.687500000E-03
+55.708000E-06,+4.090452238917E+00,+4.773869317025E+00,+4.371859271079E+00,+3.784045230597E+00,+304.687500000E-03
+55.709000E-06,+4.118090429563E+00,+4.786432130974E+00,+4.331658266485E+00,+3.796608044547E+00,+320.678710911E-03
+55.710000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.371859271079E+00,+3.824246235192E+00,+265.625000000E-03
+55.711000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.371859271079E+00,+3.824246235192E+00,+304.687500000E-03
+55.712000E-06,+4.130653243512E+00,+4.846733637867E+00,+4.339195954832E+00,+3.816708546844E+00,+312.377929673E-03
+55.713000E-06,+4.118090429562E+00,+4.841708512264E+00,+4.304020075840E+00,+3.811683421242E+00,+304.687500000E-03
+55.714000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.715000E-06,+4.103015052868E+00,+4.814070321620E+00,+4.319095452534E+00,+3.784045230597E+00,+317.504882828E-03
+55.716000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.324120578138E+00,+3.784045230597E+00,+304.687500000E-03
+55.717000E-06,+4.130653243512E+00,+4.841708512263E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.718000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.791582918943E+00,+297.363281265E-03
+55.719000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.784045230597E+00,+345.703125000E-03
+55.720000E-06,+4.090452238917E+00,+4.846733637868E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.721000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.722000E-06,+4.090452238917E+00,+4.781407005370E+00,+4.324120578140E+00,+3.784045230597E+00,+304.687500000E-03
+55.723000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.724000E-06,+4.097989927262E+00,+4.806532633275E+00,+4.371859271079E+00,+3.784045230597E+00,+312.377929670E-03
+55.725000E-06,+4.130653243512E+00,+4.801507507667E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.726000E-06,+4.097989927262E+00,+4.814070321620E+00,+4.364321582735E+00,+3.824246235192E+00,+272.949218733E-03
+55.727000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.359296457126E+00,+3.824246235192E+00,+304.687500000E-03
+55.728000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.729000E-06,+4.118090429558E+00,+4.814070321620E+00,+4.331658266485E+00,+3.796608044551E+00,+320.678710902E-03
+55.730000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.731000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.732000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.733000E-06,+4.090452238917E+00,+4.841708512260E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.734000E-06,+4.123115555169E+00,+4.814070321620E+00,+4.331658266485E+00,+3.791582918940E+00,+330.688476600E-03
+55.735000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.291457261890E+00,+3.824246235192E+00,+265.625000000E-03
+55.736000E-06,+4.090452238917E+00,+4.846733637872E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.737000E-06,+4.103015052873E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+277.832031269E-03
+55.738000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.739000E-06,+4.118090429556E+00,+4.773869317025E+00,+4.331658266485E+00,+3.824246235192E+00,+292.480468730E-03
+55.740000E-06,+4.090452238917E+00,+4.773869317025E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.741000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.742000E-06,+4.130653243512E+00,+4.806532633279E+00,+4.371859271079E+00,+3.824246235192E+00,+304.687500000E-03
+55.743000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.371859271079E+00,+3.796608044554E+00,+332.885742166E-03
+55.744000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.339195954825E+00,+3.824246235192E+00,+304.687500000E-03
+55.745000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.746000E-06,+4.123115555172E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+297.363281271E-03
+55.747000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.748000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.816708546852E+00,+312.377929665E-03
+55.749000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.331658266485E+00,+3.811683421234E+00,+317.504882835E-03
+55.750000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.751000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.752000E-06,+4.090452238917E+00,+4.846733637876E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.753000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.811683421233E+00,+317.504882836E-03
+55.754000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.755000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.756000E-06,+4.097989927255E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+272.949218727E-03
+55.757000E-06,+4.103015052877E+00,+4.814070321620E+00,+4.319095452525E+00,+3.824246235192E+00,+277.832031273E-03
+55.758000E-06,+4.097989927255E+00,+4.814070321620E+00,+4.364321582742E+00,+3.824246235192E+00,+272.949218726E-03
+55.759000E-06,+4.090452238917E+00,+4.773869317025E+00,+4.371859271079E+00,+3.824246235192E+00,+265.625000000E-03
+55.760000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.761000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.762000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.371859271079E+00,+3.824246235192E+00,+304.687500000E-03
+55.763000E-06,+4.130653243512E+00,+4.841708512253E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.764000E-06,+4.130653243512E+00,+4.846733637878E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.765000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.766000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.791582918933E+00,+297.363281275E-03
+55.767000E-06,+4.130653243512E+00,+4.826633135582E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.768000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.324120578150E+00,+3.824246235192E+00,+304.687500000E-03
+55.769000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.770000E-06,+4.123115555177E+00,+4.821608009954E+00,+4.291457261890E+00,+3.824246235192E+00,+297.363281276E-03
+55.771000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.772000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.791582918931E+00,+297.363281277E-03
+55.773000E-06,+4.103015052881E+00,+4.773869317025E+00,+4.331658266485E+00,+3.784045230597E+00,+317.504882841E-03
+55.774000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.364321582746E+00,+3.824246235192E+00,+304.687500000E-03
+55.775000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.796608044561E+00,+292.480468723E-03
+55.776000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.777000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.778000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.779000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.780000E-06,+4.090452238917E+00,+4.806532633287E+00,+4.331658266485E+00,+3.816708546859E+00,+272.949218722E-03
+55.781000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.782000E-06,+4.090452238917E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.783000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.811683421226E+00,+317.504882843E-03
+55.784000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.785000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.786000E-06,+4.097989927248E+00,+4.814070321620E+00,+4.291457261890E+00,+3.791582918928E+00,+304.687500000E-03
+55.787000E-06,+4.103015052884E+00,+4.826633135586E+00,+4.304020075857E+00,+3.796608044564E+00,+304.687500000E-03
+55.788000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.789000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.790000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.324120578155E+00,+3.824246235192E+00,+304.687500000E-03
+55.791000E-06,+4.103015052885E+00,+4.773869317025E+00,+4.331658266485E+00,+3.824246235192E+00,+277.832031281E-03
+55.792000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.816708546862E+00,+312.377929655E-03
+55.793000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.794000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.339195954814E+00,+3.824246235192E+00,+304.687500000E-03
+55.795000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.796000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.797000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.798000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.799000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.796608044566E+00,+332.885742154E-03
+55.800000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.801000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.802000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.291457261890E+00,+3.824246235192E+00,+304.687500000E-03
+55.803000E-06,+4.118090429542E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+292.480468717E-03
+55.804000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.805000E-06,+4.130653243512E+00,+4.801507507649E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.806000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.807000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.808000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.809000E-06,+4.130653243512E+00,+4.801507507648E+00,+4.344221080456E+00,+3.811683421221E+00,+317.504882849E-03
+55.810000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.371859271079E+00,+3.784045230597E+00,+345.703125000E-03
+55.811000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.812000E-06,+4.130653243512E+00,+4.806532633294E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.813000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.814000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.791582918922E+00,+338.012695350E-03
+55.815000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.816000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.817000E-06,+4.103015052890E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+317.504882851E-03
+55.818000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.819000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.820000E-06,+4.097989927241E+00,+4.814070321620E+00,+4.364321582756E+00,+3.824246235192E+00,+272.949218713E-03
+55.821000E-06,+4.103015052891E+00,+4.814070321620E+00,+4.319095452511E+00,+3.824246235192E+00,+277.832031287E-03
+55.822000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.324120578162E+00,+3.824246235192E+00,+304.687500000E-03
+55.823000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.359296457105E+00,+3.824246235192E+00,+304.687500000E-03
+55.824000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.825000E-06,+4.170854248106E+00,+4.814070321620E+00,+4.331658266485E+00,+3.811683421217E+00,+358.520507852E-03
+55.826000E-06,+4.138190931834E+00,+4.814070321620E+00,+4.364321582757E+00,+3.824246235192E+00,+312.377929647E-03
+55.827000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.359296457104E+00,+3.824246235192E+00,+304.687500000E-03
+55.828000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.829000E-06,+4.090452238917E+00,+4.801507507644E+00,+4.331658266485E+00,+3.811683421216E+00,+277.832031289E-03
+55.830000E-06,+4.123115555191E+00,+4.814070321620E+00,+4.331658266485E+00,+3.751381914324E+00,+371.337890707E-03
+55.831000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.796608044573E+00,+332.885742146E-03
+55.832000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.833000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.834000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.835000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.836000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.837000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.291457261890E+00,+3.784045230597E+00,+345.703125000E-03
+55.838000E-06,+4.130653243512E+00,+4.806532633300E+00,+4.324120578165E+00,+3.784045230597E+00,+345.703125000E-03
+55.839000E-06,+4.130653243512E+00,+4.801507507642E+00,+4.331658266485E+00,+3.796608044575E+00,+332.885742145E-03
+55.840000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.841000E-06,+4.118090429534E+00,+4.801507507641E+00,+4.331658266485E+00,+3.784045230597E+00,+332.885742144E-03
+55.842000E-06,+4.090452238917E+00,+4.773869317025E+00,+4.331658266485E+00,+3.784045230597E+00,+304.687500000E-03
+55.843000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.844000E-06,+4.130653243512E+00,+4.773869317025E+00,+4.331658266485E+00,+3.816708546874E+00,+312.377929643E-03
+55.845000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.811683421213E+00,+317.504882857E-03
+55.846000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.339195954803E+00,+3.824246235192E+00,+265.625000000E-03
+55.847000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.304020075870E+00,+3.824246235192E+00,+304.687500000E-03
+55.848000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+265.625000000E-03
+55.849000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.319095452505E+00,+3.811683421212E+00,+317.504882858E-03
+55.850000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.291457261890E+00,+3.784045230597E+00,+345.703125000E-03
+55.851000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.304020075871E+00,+3.824246235192E+00,+265.625000000E-03
+55.852000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.364321582763E+00,+3.824246235192E+00,+265.625000000E-03
+55.853000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.854000E-06,+4.097989927233E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+272.949218706E-03
+55.855000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.331658266485E+00,+3.811683421210E+00,+277.832031294E-03
+55.856000E-06,+4.130653243512E+00,+4.781407005341E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.857000E-06,+4.130653243512E+00,+4.786432131007E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.858000E-06,+4.130653243512E+00,+4.854271326214E+00,+4.364321582764E+00,+3.831783923507E+00,+297.363281295E-03
+55.859000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.359296457097E+00,+3.824246235192E+00,+265.625000000E-03
+55.860000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.298994950205E+00,+3.824246235192E+00,+304.687500000E-03
+55.861000E-06,+4.090452238917E+00,+4.814070321620E+00,+4.344221080467E+00,+3.811683421209E+00,+277.832031296E-03
+55.862000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.784045230597E+00,+345.703125000E-03
+55.863000E-06,+4.130653243512E+00,+4.786432131008E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.864000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
+55.865000E-06,+4.103015052901E+00,+4.841708512230E+00,+4.359296457096E+00,+3.824246235192E+00,+277.832031296E-03
+55.866000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.298994950204E+00,+3.824246235192E+00,+304.687500000E-03
+55.867000E-06,+4.130653243512E+00,+4.814070321620E+00,+4.331658266485E+00,+3.824246235192E+00,+304.687500000E-03
