x-axis,1
second,Volt
+131.0096000E-06,+3.2462311424315E+00
+131.0098000E-06,+3.2462311424315E+00
+131.0100000E-06,+3.2236180773534E+00
+131.0102000E-06,+3.2286432029124E+00
+131.0104000E-06,+3.2462311424315E+00
+131.0106000E-06,+3.2462311424315E+00
+131.0108000E-06,+3.2462311424315E+00
+131.0110000E-06,+3.2462311424315E+00
+131.0112000E-06,+3.2462311424315E+00
+131.0114000E-06,+3.2462311424315E+00
+131.0116000E-06,+3.2462311424315E+00
+131.0118000E-06,+3.2462311424315E+00
+131.0120000E-06,+3.2462311424315E+00
+131.0122000E-06,+3.2462311424315E+00
+131.0124000E-06,+3.2462311424315E+00
+131.0126000E-06,+3.2462311424315E+00
+131.0128000E-06,+3.2462311424315E+00
+131.0130000E-06,+3.2462311424315E+00
+131.0132000E-06,+3.2462311424315E+00
+131.0134000E-06,+3.2462311424315E+00
+131.0136000E-06,+3.2462311424315E+00
+131.0138000E-06,+3.2236180774035E+00
+131.0140000E-06,+3.2060301378369E+00
+131.0142000E-06,+3.2060301378369E+00
+131.0144000E-06,+3.2060301378369E+00
+131.0146000E-06,+3.2060301378369E+00
+131.0148000E-06,+3.2286432028518E+00
+131.0150000E-06,+3.2462311424315E+00
+131.0152000E-06,+3.2462311424315E+00
+131.0154000E-06,+3.2462311424315E+00
+131.0156000E-06,+3.2688442074358E+00
+131.0158000E-06,+3.2638190820244E+00
+131.0160000E-06,+3.2462311424315E+00
+131.0162000E-06,+3.2462311424315E+00
+131.0164000E-06,+3.2462311424315E+00
+131.0166000E-06,+3.2462311424315E+00
+131.0168000E-06,+3.2462311424315E+00
+131.0170000E-06,+3.2462311424315E+00
+131.0172000E-06,+3.2462311424315E+00
+131.0174000E-06,+3.2462311424315E+00
+131.0176000E-06,+3.2462311424315E+00
+131.0178000E-06,+3.2462311424315E+00
+131.0180000E-06,+3.2462311424315E+00
+131.0182000E-06,+3.2462311424315E+00
+131.0184000E-06,+3.2462311424315E+00
+131.0186000E-06,+3.2462311424315E+00
+131.0188000E-06,+3.2462311424315E+00
+131.0190000E-06,+3.2462311424315E+00
+131.0192000E-06,+3.2462311424315E+00
+131.0194000E-06,+3.2462311424315E+00
+131.0196000E-06,+3.2462311424315E+00
+131.0198000E-06,+3.2462311424315E+00
+131.0200000E-06,+3.2462311424315E+00
+131.0202000E-06,+3.2462311424315E+00
+131.0204000E-06,+3.2462311424315E+00
+131.0206000E-06,+3.2462311424315E+00
+131.0208000E-06,+3.2462311424315E+00
+131.0210000E-06,+3.2462311424315E+00
+131.0212000E-06,+3.2462311424315E+00
+131.0214000E-06,+3.2462311424315E+00
+131.0216000E-06,+3.2462311424315E+00
+131.0218000E-06,+3.2462311424315E+00
+131.0220000E-06,+3.2462311424315E+00
+131.0222000E-06,+3.2462311424315E+00
+131.0224000E-06,+3.2462311424315E+00
+131.0226000E-06,+3.2462311424315E+00
+131.0228000E-06,+3.2462311424315E+00
+131.0230000E-06,+3.2462311424315E+00
+131.0232000E-06,+3.2462311424315E+00
+131.0234000E-06,+3.2462311424315E+00
+131.0236000E-06,+3.2462311424315E+00
+131.0238000E-06,+3.2462311424315E+00
+131.0240000E-06,+3.2462311424315E+00
+131.0242000E-06,+3.2462311424315E+00
+131.0244000E-06,+3.2462311424315E+00
+131.0246000E-06,+3.2462311424315E+00
+131.0248000E-06,+3.2462311424315E+00
+131.0250000E-06,+3.2462311424315E+00
+131.0252000E-06,+3.2462311424315E+00
+131.0254000E-06,+3.2462311424315E+00
+131.0256000E-06,+3.2462311424315E+00
+131.0258000E-06,+3.2462311424315E+00
+131.0260000E-06,+3.2462311424315E+00
+131.0262000E-06,+3.2462311424315E+00
+131.0264000E-06,+3.2462311424315E+00
+131.0266000E-06,+3.2462311424315E+00
+131.0268000E-06,+3.2462311424315E+00
+131.0270000E-06,+3.2462311424315E+00
+131.0272000E-06,+3.2462311424315E+00
+131.0274000E-06,+3.2462311424315E+00
+131.0276000E-06,+3.2462311424315E+00
+131.0278000E-06,+3.2462311424315E+00
+131.0280000E-06,+3.2462311424315E+00
+131.0282000E-06,+3.2462311424315E+00
+131.0284000E-06,+3.2236180775959E+00
+131.0286000E-06,+3.2060301378369E+00
+131.0288000E-06,+3.2060301378369E+00
+131.0290000E-06,+3.2060301378369E+00
+131.0292000E-06,+3.1834170730119E+00
+131.0294000E-06,+3.1658291332424E+00
+131.0296000E-06,+3.1658291332424E+00
+131.0298000E-06,+3.1658291332424E+00
+131.0300000E-06,+3.1884421980569E+00
+131.0302000E-06,+3.2060301378369E+00
+131.0304000E-06,+3.2060301378369E+00
+131.0306000E-06,+3.2286432026436E+00
+131.0308000E-06,+3.2462311424315E+00
+131.0310000E-06,+3.2462311424315E+00
+131.0312000E-06,+3.2688442072302E+00
+131.0314000E-06,+3.2864321470261E+00
+131.0316000E-06,+3.2864321470261E+00
+131.0318000E-06,+3.3090452118169E+00
+131.0320000E-06,+3.3266331516206E+00
+131.0322000E-06,+3.3266331516206E+00
+131.0324000E-06,+3.3266331516206E+00
+131.0326000E-06,+3.3266331516206E+00
+131.0328000E-06,+3.3266331516206E+00
+131.0330000E-06,+3.3266331516206E+00
+131.0332000E-06,+3.3040200868483E+00
+131.0334000E-06,+3.2864321470261E+00
+131.0336000E-06,+3.2638190822590E+00
+131.0338000E-06,+3.2462311424315E+00
+131.0340000E-06,+3.2462311424315E+00
+131.0342000E-06,+3.2462311424315E+00
+131.0344000E-06,+3.2462311424315E+00
+131.0346000E-06,+3.2462311424315E+00
+131.0348000E-06,+3.2236180776802E+00
+131.0350000E-06,+3.2060301378369E+00
+131.0352000E-06,+3.2060301378369E+00
+131.0354000E-06,+3.2060301378369E+00
+131.0356000E-06,+3.2060301378369E+00
+131.0358000E-06,+3.2060301378369E+00
+131.0360000E-06,+3.2060301378369E+00
+131.0362000E-06,+3.2060301378369E+00
+131.0364000E-06,+3.2286432025671E+00
+131.0366000E-06,+3.2462311424315E+00
+131.0368000E-06,+3.2462311424315E+00
+131.0370000E-06,+3.2462311424315E+00
+131.0372000E-06,+3.2462311424315E+00
+131.0374000E-06,+3.2462311424315E+00
+131.0376000E-06,+3.2462311424315E+00
+131.0378000E-06,+3.2462311424315E+00
+131.0380000E-06,+3.2462311424315E+00
+131.0382000E-06,+3.2462311424315E+00
+131.0384000E-06,+3.2236180777277E+00
+131.0386000E-06,+3.2060301378369E+00
+131.0388000E-06,+3.2060301378369E+00
