x-axis,1
second,Volt
+129.0200000E-06,+472.3618254066E-03
+129.0202000E-06,+472.3618254066E-03
+129.0204000E-06,+472.3618254066E-03
+129.0206000E-06,+472.3618254066E-03
+129.0208000E-06,+472.3618254066E-03
+129.0210000E-06,+472.3618254066E-03
+129.0212000E-06,+472.3618254066E-03
+129.0214000E-06,+432.1608208309E-03
+129.0216000E-06,+432.1608208120E-03
+129.0218000E-06,+432.1608208120E-03
+129.0220000E-06,+432.1608208120E-03
+129.0222000E-06,+432.1608208120E-03
+129.0224000E-06,+432.1608208120E-03
+129.0226000E-06,+432.1608208120E-03
+129.0228000E-06,+432.1608208120E-03
+129.0230000E-06,+432.1608208120E-03
+129.0232000E-06,+432.1608208120E-03
+129.0234000E-06,+432.1608208120E-03
+129.0236000E-06,+432.1608208120E-03
+129.0238000E-06,+432.1608208120E-03
+129.0240000E-06,+432.1608208120E-03
+129.0242000E-06,+472.3618253507E-03
+129.0244000E-06,+472.3618254066E-03
+129.0246000E-06,+472.3618254066E-03
+129.0248000E-06,+472.3618254066E-03
+129.0250000E-06,+472.3618254066E-03
+129.0252000E-06,+472.3618254066E-03
+129.0254000E-06,+472.3618254066E-03
+129.0256000E-06,+472.3618254066E-03
+129.0258000E-06,+472.3618254066E-03
+129.0260000E-06,+432.1608208916E-03
+129.0262000E-06,+432.1608208120E-03
+129.0264000E-06,+432.1608208120E-03
+129.0266000E-06,+432.1608208120E-03
+129.0268000E-06,+432.1608208120E-03
+129.0270000E-06,+432.1608208120E-03
+129.0272000E-06,+472.3618253112E-03
+129.0274000E-06,+472.3618254066E-03
+129.0276000E-06,+472.3618254066E-03
+129.0278000E-06,+472.3618254066E-03
+129.0280000E-06,+472.3618254066E-03
+129.0282000E-06,+472.3618254066E-03
+129.0284000E-06,+472.3618254066E-03
+129.0286000E-06,+472.3618254066E-03
+129.0288000E-06,+472.3618254066E-03
+129.0290000E-06,+472.3618254066E-03
+129.0292000E-06,+472.3618254066E-03
+129.0294000E-06,+472.3618254066E-03
+129.0296000E-06,+472.3618254066E-03
+129.0298000E-06,+472.3618254066E-03
+129.0300000E-06,+472.3618254066E-03
+129.0302000E-06,+472.3618254066E-03
+129.0304000E-06,+472.3618254066E-03
+129.0306000E-06,+472.3618254066E-03
+129.0308000E-06,+472.3618254066E-03
+129.0310000E-06,+472.3618254066E-03
+129.0312000E-06,+472.3618254066E-03
+129.0314000E-06,+472.3618254066E-03
+129.0316000E-06,+472.3618254066E-03
+129.0318000E-06,+472.3618254066E-03
+129.0320000E-06,+472.3618254066E-03
+129.0322000E-06,+472.3618254066E-03
+129.0324000E-06,+472.3618254066E-03
+129.0326000E-06,+472.3618254066E-03
+129.0328000E-06,+472.3618254066E-03
+129.0330000E-06,+472.3618254066E-03
+129.0332000E-06,+472.3618254066E-03
+129.0334000E-06,+472.3618254066E-03
+129.0336000E-06,+472.3618254066E-03
+129.0338000E-06,+472.3618254066E-03
+129.0340000E-06,+472.3618254066E-03
+129.0342000E-06,+472.3618254066E-03
+129.0344000E-06,+472.3618254066E-03
+129.0346000E-06,+472.3618254066E-03
+129.0348000E-06,+432.1608210075E-03
+129.0350000E-06,+432.1608208120E-03
+129.0352000E-06,+472.3618252057E-03
+129.0354000E-06,+472.3618254066E-03
+129.0356000E-06,+472.3618254066E-03
+129.0358000E-06,+472.3618254066E-03
+129.0360000E-06,+472.3618254066E-03
+129.0362000E-06,+472.3618254066E-03
+129.0364000E-06,+472.3618254066E-03
+129.0366000E-06,+472.3618254066E-03
+129.0368000E-06,+432.1608210339E-03
+129.0370000E-06,+432.1608208120E-03
+129.0372000E-06,+432.1608208120E-03
+129.0374000E-06,+432.1608208120E-03
+129.0376000E-06,+432.1608208120E-03
+129.0378000E-06,+432.1608208120E-03
+129.0380000E-06,+472.3618251688E-03
+129.0382000E-06,+472.3618254066E-03
+129.0384000E-06,+472.3618254066E-03
+129.0386000E-06,+472.3618254066E-03
+129.0388000E-06,+432.1608210603E-03
+129.0390000E-06,+432.1608208120E-03
+129.0392000E-06,+432.1608208120E-03
+129.0394000E-06,+432.1608208120E-03
+129.0396000E-06,+432.1608208120E-03
+129.0398000E-06,+391.9598164789E-03
+129.0400000E-06,+391.9598162174E-03
+129.0402000E-06,+391.9598162174E-03
+129.0404000E-06,+391.9598162174E-03
+129.0406000E-06,+391.9598162174E-03
+129.0408000E-06,+391.9598162174E-03
+129.0410000E-06,+391.9598162174E-03
+129.0412000E-06,+432.1608205321E-03
+129.0414000E-06,+432.1608208120E-03
+129.0416000E-06,+512.5628294308E-03
+129.0418000E-06,+552.7638343079E-03
+129.0420000E-06,+633.1658432039E-03
+129.0422000E-06,+713.5678523878E-03
+129.0424000E-06,+793.9698615716E-03
+129.0426000E-06,+914.5728750517E-03
+129.0428000E-06,+994.9748845339E-03
+129.0430000E-06,+1.1155778980087E+00
+129.0432000E-06,+1.1959799074962E+00
+129.0434000E-06,+1.2763819166800E+00
+129.0436000E-06,+1.3567839258639E+00
+129.0438000E-06,+1.4371859350478E+00
+129.0440000E-06,+1.4773869399539E+00
+129.0442000E-06,+1.5175879445458E+00
+129.0444000E-06,+1.5577889491377E+00
+129.0446000E-06,+1.5577889494598E+00
+129.0448000E-06,+1.5577889494598E+00
+129.0450000E-06,+1.5577889494598E+00
+129.0452000E-06,+1.5175879451979E+00
+129.0454000E-06,+1.4773869406059E+00
+129.0456000E-06,+1.4371859360140E+00
+129.0458000E-06,+1.3969849314221E+00
+129.0460000E-06,+1.3165829225787E+00
+129.0462000E-06,+1.2361809133949E+00
+129.0464000E-06,+1.1959799084572E+00
+129.0466000E-06,+1.1155778996217E+00
+129.0468000E-06,+1.0753768946787E+00
+129.0470000E-06,+994.9748858486E-03
+129.0472000E-06,+954.7738809003E-03
+129.0474000E-06,+914.5728763084E-03
+129.0476000E-06,+874.3718717165E-03
+129.0478000E-06,+834.1708671245E-03
+129.0480000E-06,+834.1708667576E-03
+129.0482000E-06,+793.9698625352E-03
+129.0484000E-06,+834.1708663828E-03
+129.0486000E-06,+834.1708667576E-03
+129.0488000E-06,+834.1708667576E-03
+129.0490000E-06,+874.3718709695E-03
+129.0492000E-06,+914.5728755614E-03
+129.0494000E-06,+914.5728759468E-03
+129.0496000E-06,+954.7738801507E-03
+129.0498000E-06,+994.9748847426E-03
+129.0500000E-06,+1.0351758893346E+00
+129.0502000E-06,+1.0753768939265E+00
+129.0504000E-06,+1.1155778985184E+00
