x-axis,1,2,3,4,MATH1
+128.0345125E-06,+4.2804019856324E+00,+4.8542713262141E+00,+4.3718592710793E+00,+3.9698492251337E+00,+309.1406250058E-03
+128.0348250E-06,+4.2596984682640E+00,+4.8365828842018E+00,+4.3718592710793E+00,+3.9698492251337E+00,+288.9062500032E-03
+128.0351375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0354500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0357625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0360750E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0363875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0367000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0370125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831231E+00,+298.4374999893E-03
+128.0373250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625494E+00,+303.1250000110E-03
+128.0376375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0379500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0382625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0385750E-06,+4.2689446993050E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831243E+00,+316.4843749756E-03
+128.0388875E-06,+4.2815075132600E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9296482205391E+00,+351.0156250073E-03
+128.0392000E-06,+4.2611055034268E+00,+4.7963818796106E+00,+4.3718592710793E+00,+3.9296482205391E+00,+330.1562500056E-03
+128.0395125E-06,+4.2512562572956E+00,+4.7805024827782E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0398250E-06,+4.2512562572956E+00,+4.7999999700032E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0401375E-06,+4.2689446993038E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625473E+00,+320.3125000000E-03
+128.0404500E-06,+4.2914572618902E+00,+4.8317587636275E+00,+4.3718592710793E+00,+3.9698492251337E+00,+320.3125000000E-03
+128.0407625E-06,+4.2914572618902E+00,+4.8443215775847E+00,+4.3718592710793E+00,+3.9698492251337E+00,+320.3125000000E-03
+128.0410750E-06,+4.2737688198827E+00,+4.8239195677514E+00,+4.3718592710793E+00,+3.9698492251337E+00,+303.1250000137E-03
+128.0413875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0417000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831267E+00,+298.4374999858E-03
+128.0420125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625458E+00,+303.1250000144E-03
+128.0423250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3541708290728E+00,+3.9621105317558E+00,+288.9843749934E-03
+128.0426375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3493467084910E+00,+3.9423115369950E+00,+308.2812499918E-03
+128.0429500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625451E+00,+303.1250000151E-03
+128.0432625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831279E+00,+298.4374999846E-03
+128.0435750E-06,+4.2512562572956E+00,+4.8240200702476E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0438875E-06,+4.2512562572956E+00,+4.8444220800813E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0442000E-06,+4.2512562572956E+00,+4.8365828842090E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0445125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625439E+00,+303.1250000163E-03
+128.0448250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831291E+00,+298.4374999835E-03
+128.0451375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3541708290749E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0454500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0457625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0460750E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9473366625427E+00,+303.1250000175E-03
+128.0463875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3493467084881E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0467000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0470125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0473250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0476375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0479500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0482625E-06,+4.2689446992976E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+298.4374999809E-03
+128.0485750E-06,+4.2737688198884E+00,+4.8140703216195E+00,+4.3630150500784E+00,+3.9698492251337E+00,+303.1250000193E-03
+128.0488875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3429145477813E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0492000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0495125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3493467084858E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0498250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831329E+00,+298.4374999798E-03
+128.0501375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625396E+00,+303.1250000205E-03
+128.0504500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831334E+00,+298.4374999793E-03
+128.0507625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0510750E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0513875E-06,+4.2689446992952E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9119597785395E+00,+355.5468749561E-03
+128.0517000E-06,+4.2914572618902E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9071356579439E+00,+383.2031250216E-03
+128.0520125E-06,+4.2914572618902E+00,+4.7963818796204E+00,+4.3718592710793E+00,+3.9296482205391E+00,+361.3281250000E-03
+128.0523250E-06,+4.2914572618902E+00,+4.7816080103995E+00,+4.3718592710793E+00,+3.9296482205391E+00,+361.3281250000E-03
+128.0526375E-06,+4.2914572618902E+00,+4.8014070051593E+00,+4.3718592710793E+00,+3.9296482205391E+00,+361.3281250000E-03
+128.0529500E-06,+4.2737688198918E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9473366625375E+00,+326.0937500463E-03
+128.0532625E-06,+4.2512562572956E+00,+4.8317587636177E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0535750E-06,+4.2512562572956E+00,+4.8542713262141E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0538875E-06,+4.2512562572956E+00,+4.8542713262141E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0542000E-06,+4.2512562572956E+00,+4.8365828842166E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0545125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831365E+00,+298.4374999763E-03
+128.0548250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3541708290823E+00,+3.9473366625361E+00,+303.1250000240E-03
+128.0551375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0554500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0557625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0560750E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0563875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3493467084805E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0567000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0570125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0573250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9521607831386E+00,+298.4374999742E-03
+128.0576375E-06,+4.2578894230437E+00,+4.8140703216195E+00,+4.3541708290845E+00,+3.9296482205391E+00,+327.1874999896E-03
+128.0579500E-06,+4.2773869102652E+00,+4.8041205729976E+00,+4.3316582664847E+00,+3.9296482205391E+00,+347.1093749829E-03
+128.0582625E-06,+4.2914572618902E+00,+4.7837185631626E+00,+4.3316582664847E+00,+3.9296482205391E+00,+361.3281250000E-03
+128.0585750E-06,+4.2914572618902E+00,+4.7738693170250E+00,+4.3316582664847E+00,+3.9296482205391E+00,+361.3281250000E-03
+128.0588875E-06,+4.2914572618902E+00,+4.7738693170250E+00,+4.3316582664847E+00,+3.9473366625330E+00,+343.2812500283E-03
+128.0592000E-06,+4.2914572618902E+00,+4.7915577590186E+00,+4.3316582664847E+00,+3.9698492251337E+00,+320.3125000000E-03
+128.0595125E-06,+4.2914572618902E+00,+4.8140703216195E+00,+4.3493467084781E+00,+3.9698492251337E+00,+320.3125000000E-03
+128.0598250E-06,+4.2737688198970E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+303.1250000277E-03
+128.0601375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0604500E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0607625E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0610750E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0613875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3619095224588E+00,+3.9698492251337E+00,+281.2500000000E-03
+128.0617000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3415075126235E+00,+3.9521607831420E+00,+298.4374999709E-03
+128.0620125E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0623250E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3493467084760E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0626375E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3718592710793E+00,+3.9296482205391E+00,+320.3125000000E-03
+128.0629500E-06,+4.2335678153049E+00,+4.8140703216195E+00,+4.3641205777084E+00,+3.9296482205391E+00,+303.1250000300E-03
+128.0632625E-06,+4.2187939460719E+00,+4.8140703216195E+00,+4.3443215829495E+00,+3.9296482205391E+00,+288.9843749864E-03
+128.0635750E-06,+4.2385929408307E+00,+4.8140703216195E+00,+4.3316582664847E+00,+3.9384924415342E+00,+299.6874999985E-03
+128.0638875E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.3139698244947E+00,+3.9585929438314E+00,+292.1875000153E-03
+128.0642000E-06,+4.2512562572956E+00,+4.8140703216195E+00,+4.2627135436568E+00,+3.9521607831439E+00,+298.4374999691E-03
+128.0645125E-06,+4.2402009810521E+00,+4.8140703216195E+00,+4.2018090216884E+00,+3.9473366625287E+00,+291.9531250514E-03
+128.0648250E-06,+4.2194974636780E+00,+4.8140703216195E+00,+4.1001004801492E+00,+3.9698492251337E+00,+248.9843750126E-03
+128.0651375E-06,+4.1756783687229E+00,+4.8140703216195E+00,+3.9216080197828E+00,+3.9698492251337E+00,+205.0000000648E-03
+128.0654500E-06,+4.0775879175454E+00,+4.8140703216195E+00,+3.7206029968112E+00,+3.9698492251337E+00,+106.8750000987E-03
+128.0657625E-06,+3.9569849037624E+00,+4.8317587636081E+00,+3.5605024959382E+00,+3.9698492251337E+00,-14.2187499006E-03
+128.0660750E-06,+3.8430150557251E+00,+4.8542713262141E+00,+3.4414070198482E+00,+3.9698492251337E+00,-128.4374999128E-03
+128.0663875E-06,+3.7419095291620E+00,+4.8642210748324E+00,+3.2783919462746E+00,+3.9698492251337E+00,-229.6093749203E-03
+128.0667000E-06,+3.6176884250202E+00,+4.8846230846682E+00,+3.0596984813151E+00,+3.9698492251337E+00,-353.6718748657E-03
+128.0670125E-06,+3.4391959646552E+00,+4.8944723308086E+00,+2.8638190863425E+00,+3.9521607831460E+00,-513.8281248647E-03
+128.0673250E-06,+3.2381909416836E+00,+4.8944723308086E+00,+2.7411055197884E+00,+3.9119597785517E+00,-674.8437498621E-03
+128.0676375E-06,+3.0880401894251E+00,+4.8944723308086E+00,+2.5595979841974E+00,+3.8540703319702E+00,-767.3437499967E-03
+128.0679500E-06,+2.9893467231719E+00,+4.8944723308086E+00,+2.2781909520371E+00,+3.7836180713992E+00,-795.3124999495E-03
+128.0682625E-06,+2.8361808957415E+00,+4.8944723308086E+00,+1.9967839198769E+00,+3.7236180720465E+00,-888.2812498813E-03
+128.0685750E-06,+2.6351758727699E+00,+4.8944723308086E+00,+1.7806030175416E+00,+3.6530653089988E+00,-1.0181249998941E+00
+128.0688875E-06,+2.4739698442673E+00,+4.8767838888224E+00,+1.6408040240781E+00,+3.5726632998102E+00,-1.0996874999725E+00
+128.0692000E-06,+2.3722613026258E+00,+4.8188944422421E+00,+1.4162814135720E+00,+3.5066331497351E+00,-1.1360937499619E+00
+128.0695125E-06,+2.2331658268278E+00,+4.7440200711740E+00,+1.0946733768174E+00,+3.4655276225240E+00,-1.2340624998501E+00
+128.0698250E-06,+2.0498492458417E+00,+4.6651255996802E+00,+829.4472488916E-03,+3.4118592814333E+00,-1.3633593749281E+00
+128.0701375E-06,+1.9067336694497E+00,+4.5069346467351E+00,+664.7236325074E-03,+3.3314572722447E+00,-1.4253906249647E+00
+128.0704500E-06,+1.8071356805239E+00,+4.2480401771842E+00,+469.1457452951E-03,+3.2510552630560E+00,-1.4446875000053E+00
+128.0707625E-06,+1.7276381939524E+00,+4.0130653052339E+00,+205.4271551196E-03,+3.1794974748598E+00,-1.4534374999750E+00
+128.0710750E-06,+1.6253266372899E+00,+3.8504522416222E+00,-35.7788724463E-03,+3.1191959679683E+00,-1.4953906249442E+00
+128.0713875E-06,+1.5047236235069E+00,+3.6096482243021E+00,-216.1808806913E-03,+3.0323617981003E+00,-1.5292968750000E+00
+128.0717000E-06,+1.4161809108200E+00,+3.2655276249372E+00,-316.9848997162E-03,+2.9294472263014E+00,-1.5146875000310E+00
+128.0720125E-06,+1.3750753836082E+00,+2.9616080301665E+00,-424.9245970308E-03,+2.8136683331451E+00,-1.4393750001212E+00
+128.0723250E-06,+1.3214070425198E+00,+2.7476381830686E+00,-527.8391688302E-03,+2.7015075302227E+00,-1.3809374999704E+00
+128.0726375E-06,+1.2586934753145E+00,+2.6084422046846E+00,-608.2411780188E-03,+2.6424120534881E+00,-1.3846875000297E+00
+128.0729500E-06,+1.2184924707202E+00,+2.3987939658476E+00,-668.7436899765E-03,+2.5499497429691E+00,-1.3319531250767E+00
+128.0732625E-06,+1.1871356871173E+00,+2.1350753756702E+00,-708.3416794922E-03,+2.4293467291862E+00,-1.2432812500960E+00
+128.0735750E-06,+1.1670351848201E+00,+1.9491457292999E+00,-733.6683124304E-03,+2.3330653231293E+00,-1.1677343750436E+00
+128.0738875E-06,+1.1734673454965E+00,+1.8468341725780E+00,-733.6683124304E-03,+2.2721608011591E+00,-1.1004687500934E+00
+128.0742000E-06,+1.1959799081087E+00,+1.7105527671164E+00,-724.8240914393E-03,+2.1881407016209E+00,-993.5937501188E-03
+128.0745125E-06,+1.2059296567235E+00,+1.5272361861267E+00,-704.7235891421E-03,+2.0675376878380E+00,-863.0468751408E-03
+128.0748250E-06,+1.2263316665601E+00,+1.4018090517127E+00,-675.7788658541E-03,+1.9469346740550E+00,-722.1875001377E-03
+128.0751375E-06,+1.2538693546847E+00,+1.3313567911387E+00,-617.8894192784E-03,+1.8561809061157E+00,-603.2812500937E-03
+128.0754500E-06,+1.2940703592790E+00,+1.2713567917867E+00,-555.1758520709E-03,+1.7967839218427E+00,-503.5156251080E-03
+128.0757625E-06,+1.3165829218924E+00,+1.2184924707223E+00,-524.9245960909E-03,+1.7234170884707E+00,-408.1250000810E-03
+128.0760750E-06,+1.3254271428828E+00,+1.1606030241473E+00,-505.1256013333E-03,+1.6607035212628E+00,-336.6406250616E-03
+128.0763875E-06,+1.3455276451799E+00,+1.1045226226818E+00,-474.7738428825E-03,+1.6182914614209E+00,-273.5156250679E-03
+128.0767000E-06,+1.3567839264870E+00,+1.0838191053054E+00,-416.8843963079E-03,+1.5774874417473E+00,-220.8593750362E-03
+128.0770125E-06,+1.3567839264870E+00,+1.0753768943250E+00,-361.9095224655E-03,+1.5577889494598E+00,-201.1718750000E-03
+128.0773250E-06,+1.3567839264870E+00,+1.0576884523453E+00,-341.5075126287E-03,+1.5577889494598E+00,-201.1718750000E-03
+128.0776375E-06,+1.3490452331209E+00,+1.0351758897305E+00,-313.9698245052E-03,+1.5931658334189E+00,-244.9999998957E-03
+128.0779500E-06,+1.3292462383635E+00,+1.0351758897305E+00,-273.7688199109E-03,+1.6459296520149E+00,-317.9687499589E-03
+128.0782625E-06,+1.2988944799134E+00,+1.0351758897305E+00,-233.5678153166E-03,+1.6657286467723E+00,-367.3437499338E-03
+128.0785750E-06,+1.2586934753190E+00,+1.0528643317093E+00,-203.3165593353E-03,+1.6960804052223E+00,-437.5781249148E-03
+128.0788875E-06,+1.2262311640903E+00,+1.0753768943250E+00,-183.5175645780E-03,+1.7362814098166E+00,-510.7812499310E-03
+128.0792000E-06,+1.2058291542533E+00,+1.0753768943250E+00,-153.1658061281E-03,+1.7587939724326E+00,-554.6093749811E-03
+128.0795125E-06,+1.1782914661306E+00,+1.0753768943250E+00,-112.9648015338E-03,+1.7587939724326E+00,-581.6406249577E-03
+128.0798250E-06,+1.1204020195584E+00,+1.0753768943250E+00,-80.5024903048E-03,+1.7411055304548E+00,-621.5624999554E-03
+128.0801375E-06,+1.0576884523474E+00,+1.0576884523474E+00,-60.1004804677E-03,+1.7185929678381E+00,-661.7187499573E-03
+128.0804500E-06,+1.0185929753767E+00,+1.0351758897305E+00,-32.5627923454E-03,+1.7009045258607E+00,-682.7343750021E-03
+128.0807625E-06,+978.6934783223E-03,+1.0351758897305E+00,-10.0502297282E-03,+1.6783919632435E+00,-700.5468749525E-03
+128.0810750E-06,+919.3969965875E-03,+1.0351758897305E+00,-10.0502297282E-03,+1.6783919632435E+00,-759.8437499109E-03
+128.0813875E-06,+856.6834293755E-03,+1.0174874477538E+00,-10.0502297282E-03,+1.6960804052202E+00,-839.9218749105E-03
+128.0817000E-06,+823.1155905224E-03,+977.2864431595E-03,-10.0502297282E-03,+1.7185929678381E+00,-895.9374999715E-03
+128.0820125E-06,+802.4120731450E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7362814098142E+00,-934.2187499382E-03
+128.0823250E-06,+776.2814201871E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7587939724326E+00,-982.8906249534E-03
+128.0826375E-06,+736.0804155928E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7587939724326E+00,-1.0239062499532E+00
+128.0829500E-06,+695.8794109985E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7587939724326E+00,-1.0640624999552E+00
+128.0832625E-06,+673.3668483794E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7411055304574E+00,-1.0687500000451E+00
+128.0835750E-06,+673.3668483794E-03,+954.7738805413E-03,-10.0502297282E-03,+1.7185929678381E+00,-1.0468750000000E+00
+128.0838875E-06,+691.0552903541E-03,+954.7738805413E-03,+7.6382122465E-03,+1.7185929678381E+00,-1.0288281250478E+00
+128.0842000E-06,+695.8794109994E-03,+954.7738805413E-03,+38.9949958536E-03,+1.7185929678381E+00,-1.0239062499520E+00
+128.0845125E-06,+673.3668483794E-03,+972.4623225156E-03,+59.0954981508E-03,+1.7185929678381E+00,-1.0468750000000E+00
+128.0848250E-06,+673.3668483794E-03,+1.0126633271099E+00,+88.0402214349E-03,+1.7185929678381E+00,-1.0468750000000E+00
+128.0851375E-06,+691.0552903532E-03,+1.0429145830940E+00,+128.2412260293E-03,+1.7185929678381E+00,-1.0288281250488E+00
+128.0854500E-06,+731.2562949475E-03,+1.0627135778507E+00,+150.7537886500E-03,+1.7185929678381E+00,-987.8125000490E-03
+128.0857625E-06,+771.4572995418E-03,+1.0930653362983E+00,+158.4924820134E-03,+1.7009045258647E+00,-929.6093750962E-03
+128.0860750E-06,+802.8140831496E-03,+1.1155778989196E+00,+178.2914767700E-03,+1.6783919632435E+00,-876.1718750236E-03
+128.0863875E-06,+822.9145854468E-03,+1.1255276475293E+00,+190.9547932446E-03,+1.6783919632435E+00,-856.6406250237E-03
+128.0867000E-06,+851.8593087302E-03,+1.1459296573670E+00,+173.2663512720E-03,+1.6783919632435E+00,-827.6562500500E-03
+128.0870125E-06,+874.3718713522E-03,+1.1557789035142E+00,+150.7537886500E-03,+1.6783919632435E+00,-804.6875000000E-03
